Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Tah,82,Bayer Leverkusen,Bayer Leverkusen,RCB,26,25000000,2025-06-30,25,2209,0,0.38,1,0.43,15.81,64.95,Germany,"Germany, Côte d'Ivoire",right,195,94,no,9.49,5.74,66.67,4.6,70.8,0.24,0.4,0.45,5.42,8.85,1.18,4,0.16,1,0.04,0.57,0.0,0,0.0,0.02,0,0.0,5,0.2,20.0,0.0,0.04,0.2,20.0,0.04,0.0,0.16,25.0,0.0,0.81,55.0,1.91,44.68,0.33,0.9,0.04,61.97,0.24,0.37,80.59,91.86,30.31,83.74,6.8,97.6,37.48,97.17,73.83,95.7,6.56,50.93,20.76,36.62,0.02,0.12,0.04,0.0,0.12,33.33,0.04,8.39,77.67,0.77,31.58,0.98,37.5,0.33,0.08,12.75,78.91,0,,0,,0,0.0,0.0,0.0,,,5.66,,,0.0,0.0,0.0,0.0,0,0.0
K. Demirbay,82,Bayer Leverkusen,Bayer Leverkusen,"LCMF, LDMF",29,12000000,2024-06-30,25,1648,1,3.2,3,4.29,19.5,50.7,Germany,"Germany, Turkey",left,183,75,no,8.14,7.48,56.2,1.8,54.55,0.55,0.88,0.27,3.39,5.49,1.26,3,0.16,1,0.05,2.79,0.05,1,0.05,0.17,0,0.0,30,1.64,26.67,3.333,0.16,1.15,14.29,0.76,14.29,0.38,14.29,0.22,2.73,58.0,7.1,47.69,1.2,1.69,0.71,43.42,0.27,1.04,57.56,84.63,18.68,77.19,10.7,93.37,18.62,88.27,51.88,87.68,4.53,67.47,17.47,34.84,0.23,1.91,0.16,0.0,1.26,47.83,0.16,9.34,78.36,2.68,36.73,1.69,38.71,0.71,0.16,10.21,76.47,0,,0,,0,0.0,0.0,0.0,,,0.87,,,1.37,0.11,0.0,5.13,0,0.0
E. Forsberg,82,RB Leipzig,RB Leipzig,"LW, LAMF, LCMF",30,11000000,2025-06-30,22,1215,5,4.28,2,2.57,16.96,46.72,Sweden,Sweden,right,177,76,no,4.44,4.37,50.85,1.63,31.82,0.07,0.09,0.0,2.15,2.51,0.89,1,0.07,0,0.0,3.11,0.37,3,0.22,0.32,0,0.0,25,1.85,40.0,20.0,0.15,0.81,27.27,0.59,25.0,0.22,33.33,0.0,2.67,61.11,8.07,49.54,2.0,2.15,1.11,28.74,1.11,1.41,36.59,81.78,11.11,67.33,8.37,92.92,9.78,89.39,33.63,84.8,2.15,55.17,18.04,27.11,0.19,2.0,0.07,0.22,2.15,24.14,0.74,5.56,70.67,2.37,56.25,1.85,20.0,1.11,0.15,6.0,79.01,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.3,0.22,66.67,1.41,2,100.0
T. Hazard,82,Borussia Dortmund,Borussia Dortmund,"RWF, LWF, CF",29,9000000,2024-06-30,33,2466,7,5.53,12,7.57,22.37,40.95,Belgium,Belgium,right,175,71,no,5.91,5.91,55.56,1.86,31.37,0.07,0.1,0.07,2.55,3.5,1.28,3,0.11,0,0.0,4.38,0.26,7,0.26,0.2,0,0.0,47,1.72,44.68,14.894,0.44,2.01,18.18,0.88,16.67,1.13,19.35,0.18,4.53,57.26,11.06,37.62,3.32,2.66,1.53,31.75,1.57,1.42,40.18,81.29,8.76,70.83,11.68,94.06,10.47,77.7,36.5,85.3,1.68,69.57,16.37,31.58,0.28,1.9,0.07,0.07,1.31,50.0,0.69,2.55,72.86,2.7,59.46,0.88,37.5,1.86,0.36,4.53,74.19,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.26,0.0,0.0,2.81,0,0.0
K. Bellarabi,82,Bayer Leverkusen,Bayer Leverkusen,"RAMF, RWF, RW",32,2500000,2023-06-30,26,1511,4,6.18,5,2.79,22.34,45.87,Germany,"Germany, Morocco",right,184,80,no,5.24,5.48,54.35,0.48,25.0,0.24,0.39,0.0,2.03,3.28,1.31,2,0.12,0,0.0,8.82,0.24,4,0.24,0.37,0,0.0,52,3.1,51.92,7.692,0.3,6.91,23.28,0.24,75.0,6.67,21.43,1.25,8.4,57.45,13.76,43.72,4.47,3.75,2.08,29.42,2.8,0.83,38.24,70.09,6.14,64.08,7.8,88.55,15.01,63.89,29.72,81.56,2.14,55.56,18.56,26.05,0.17,1.37,0.06,0.0,1.79,43.33,0.95,2.68,71.11,6.25,38.1,1.67,35.71,1.25,1.37,6.31,69.81,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.0,0.0,0.0,0.0,0,0.0
K. Volland,82,Monaco,Bayer Leverkusen,"CF, LAMF",30,16000000,2024-06-30,27,2166,10,10.87,5,3.98,22.4,34.88,Germany,Germany,left,179,85,no,3.28,2.66,59.38,3.28,35.44,0.37,0.6,0.21,1.33,2.13,0.91,3,0.12,0,0.0,4.32,0.42,10,0.42,0.45,2,0.08,66,2.74,46.97,15.152,0.21,2.04,16.33,1.62,20.51,0.42,0.0,0.25,2.99,62.5,11.14,30.22,4.65,0.71,0.46,16.2,1.45,0.75,22.31,72.63,4.86,67.52,5.19,92.0,6.65,64.38,19.45,78.85,0.87,61.9,16.92,15.72,0.17,0.96,0.08,0.12,1.54,54.05,0.58,2.41,70.69,2.49,48.33,1.12,48.15,1.5,0.33,2.74,81.82,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.04,0.04,100.0,0.04,0,0.0
C. Aránguiz,82,Bayer Leverkusen,Bayer Leverkusen,"RDMF, RCMF, LDMF",33,3500000,2023-06-30,27,2232,1,1.94,2,2.6,17.5,53.0,Chile,Chile,right,171,69,no,8.91,7.18,58.43,1.29,37.5,0.32,0.52,0.16,4.4,7.14,0.56,2,0.08,0,0.0,1.29,0.04,1,0.04,0.08,0,0.0,15,0.6,13.33,6.667,0.08,0.32,25.0,0.08,0.0,0.24,33.33,0.0,1.33,57.58,4.64,54.78,0.93,0.4,0.4,46.81,0.4,1.73,63.39,86.96,21.65,77.65,8.63,96.26,24.19,91.33,58.71,90.18,4.4,47.71,18.49,37.32,0.1,0.89,0.04,0.04,0.69,52.94,0.24,10.36,76.26,1.13,50.0,0.93,21.74,0.81,0.04,10.52,79.31,0,,0,,0,0.0,0.0,0.0,,,0.81,,,0.16,0.0,0.0,0.16,0,0.0
T. Delaney,82,Sevilla,Borussia Dortmund,"LDMF, LCMF, RCMF",31,3000000,2025-06-30,11,863,0,0.58,0,0.0,19.71,48.15,Denmark,"Denmark, United States",left,182,79,no,10.64,6.99,49.25,4.38,54.76,1.56,2.05,0.52,5.63,7.4,2.09,4,0.42,0,0.0,0.31,0.0,0,0.0,0.06,0,0.0,3,0.31,66.67,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.31,33.33,3.96,42.11,0.83,0.42,0.21,43.7,0.1,1.25,58.82,86.35,15.85,69.08,10.95,97.14,22.32,91.59,53.71,90.1,5.01,47.92,17.94,36.8,0.0,0.1,0.0,0.0,0.31,0.0,0.0,6.67,71.88,0.31,0.0,0.52,20.0,0.1,0.0,5.74,58.18,0,,0,,0,0.0,0.0,0.0,,,1.04,,,0.0,0.0,0.0,0.0,0,0.0
M. Götze,82,Eintracht Frankfurt,Borussia Dortmund,CF,30,13000000,2025-06-30,15,547,3,2.31,0,1.06,19.74,44.17,Germany,Germany,right,176,72,no,7.07,6.75,65.85,0.99,0.0,0.0,0.0,0.49,2.63,3.5,0.82,0,0.0,0,0.0,2.47,0.49,2,0.33,0.38,1,0.16,7,1.15,57.14,42.857,0.0,1.32,37.5,0.66,0.0,0.66,75.0,0.0,1.97,50.0,8.72,43.4,4.11,1.48,0.66,36.86,1.32,1.48,44.92,84.25,10.2,77.42,13.82,96.43,9.05,78.18,42.29,86.77,1.32,50.0,12.29,10.09,0.17,1.81,0.0,0.0,1.81,18.18,0.66,4.77,58.62,3.46,66.67,2.14,30.77,1.48,0.49,5.27,93.75,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
K. Trapp,82,Eintracht Frankfurt,Eintracht Frankfurt,GK,32,8500000,2024-06-30,22,2088,0,0.0,0,0.0,0.43,90.0,Germany,Germany,right,189,88,no,1.85,0.04,100.0,0.22,80.0,0.04,0.05,0.0,1.77,2.24,0.0,1,0.04,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,100.0,0.04,0.0,0.0,21.16,0.3,0.04,29.96,88.63,18.49,82.75,0.0,0.0,10.43,97.93,16.85,98.98,13.1,75.33,33.94,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,62.26,0.09,0.0,0.04,100.0,0.0,0.0,10.3,80.33,38,1.64,114,4.91,4,66.67,34.99,1.51,-3.01,-0.13,0.0,1.25,0.22,,,,0.0,0,0.0
L. Bailey,81,Aston Villa,Bayer Leverkusen,"LAMF, LWF, LWB",25,25000000,2025-06-30,22,1145,5,4.44,3,2.64,21.07,37.69,Jamaica,Jamaica,left,178,77,no,4.17,3.3,30.95,1.97,40.0,0.31,0.53,0.08,2.83,4.8,1.18,0,0.0,2,0.16,5.27,0.39,5,0.39,0.35,0,0.0,30,2.36,40.0,16.667,0.24,4.32,27.27,4.09,28.85,0.24,0.0,0.55,6.37,40.74,12.5,38.36,3.85,2.04,1.81,24.6,2.75,1.41,34.59,72.95,6.29,61.25,9.59,93.44,11.87,70.2,28.22,81.06,2.44,58.06,18.03,23.71,0.21,1.57,0.16,0.0,1.34,41.18,0.63,2.75,62.86,4.56,50.0,1.26,50.0,2.2,1.18,5.03,81.25,0,,0,,0,0.0,0.0,0.0,,,0.63,,,0.86,0.08,100.0,1.81,0,0.0
M. Ginter,81,Freiburg,Borussia M'gladbach,"RCB, CB",28,20000000,2027-06-30,31,2938,1,2.01,1,1.0,11.76,63.54,Germany,Germany,right,191,86,no,8.0,3.74,69.67,4.78,61.54,0.21,0.28,0.64,5.18,6.67,0.34,2,0.06,0,0.0,0.61,0.03,1,0.03,0.06,0,0.0,16,0.49,43.75,6.25,0.03,0.15,60.0,0.06,100.0,0.09,33.33,0.0,0.37,66.67,0.98,65.63,0.83,1.26,0.12,46.1,0.4,0.7,63.56,88.48,26.31,77.53,3.65,98.32,28.12,96.51,53.15,94.24,10.26,59.1,22.45,40.96,0.03,0.18,0.03,0.0,0.09,66.67,0.18,8.27,64.44,1.01,48.48,1.16,36.84,0.61,0.09,12.62,76.46,0,,0,,0,0.0,0.0,0.0,,,3.0,,,0.0,0.0,0.0,0.0,0,0.0
M. Sabitzer,81,Bayern München,RB Leipzig,"RW, RCMF",28,20000000,2025-06-30,32,2632,9,8.27,7,4.19,15.42,47.01,Austria,Austria,right,178,76,no,6.26,4.89,58.74,1.57,43.48,0.34,0.44,0.07,3.04,3.88,0.68,4,0.14,0,0.0,3.59,0.31,9,0.31,0.28,0,0.0,67,2.29,35.82,13.433,0.24,3.35,35.71,0.31,55.56,3.01,34.09,0.24,2.22,53.85,5.88,42.44,2.43,1.16,1.03,36.14,1.23,1.44,48.15,77.06,15.18,67.79,8.72,92.16,15.93,80.04,39.77,82.89,5.27,57.79,18.99,35.85,0.14,1.4,0.03,0.07,1.03,36.67,0.72,7.01,68.78,4.55,51.13,1.54,31.11,1.74,1.16,9.95,75.26,0,,0,,0,0.0,0.0,0.0,,,0.38,,,0.41,0.27,12.5,0.55,0,0.0
C. Kramer,81,Borussia M'gladbach,Borussia M'gladbach,"RDMF, RCMF",31,2500000,2023-06-30,22,1536,0,0.55,0,0.55,18.4,56.37,Germany,Germany,right,191,80,no,10.31,9.26,59.49,2.52,69.77,0.94,1.2,0.18,3.87,4.94,1.7,4,0.23,0,0.0,1.11,0.0,0,0.0,0.03,0,0.0,9,0.53,0.0,0.0,0.0,0.35,16.67,0.0,0.0,0.35,16.67,0.0,1.64,50.0,3.63,48.39,0.59,0.47,0.47,36.09,0.18,1.23,51.68,86.39,16.05,73.72,9.55,93.87,17.23,92.86,47.4,88.88,3.93,62.69,17.02,29.17,0.03,0.35,0.06,0.12,0.7,33.33,0.12,6.21,70.75,1.41,41.67,0.88,33.33,0.41,0.06,6.56,69.64,0,,0,,0,0.0,0.0,0.0,,,1.11,,,0.06,0.0,0.0,0.06,0,0.0
J. Roussillon,81,Wolfsburg,Wolfsburg,"LB, LWB",29,3000000,2023-06-30,29,2511,1,0.86,1,2.1,18.42,51.95,France,"France, Guadeloupe",left,175,80,no,7.92,5.3,60.81,1.43,32.5,0.18,0.23,0.07,4.52,5.74,0.65,4,0.14,0,0.0,3.94,0.04,1,0.04,0.03,0,0.0,18,0.65,16.67,5.556,0.04,2.97,31.33,2.97,31.33,0.0,0.0,0.61,5.05,56.74,8.64,51.04,1.4,2.04,1.08,20.39,2.19,1.0,30.11,72.14,10.9,62.83,4.55,92.13,10.04,74.29,23.73,82.48,3.55,37.37,20.14,36.33,0.08,0.68,0.07,0.0,0.18,20.0,0.57,3.87,60.19,2.65,36.49,0.29,25.0,0.68,0.82,7.35,68.29,0,,0,,0,0.0,0.0,0.0,,,0.5,,,0.0,0.0,0.0,0.0,0,0.0
S. Sané,81,,Schalke 04,"LCB, RCB, CB",32,500000,,15,1190,2,0.96,1,0.0,20.34,60.59,France,"France, Senegal",right,196,85,no,9.76,5.6,59.46,7.26,72.92,0.68,0.91,0.53,5.75,7.65,0.91,3,0.23,0,0.0,1.06,0.15,2,0.15,0.07,2,0.15,7,0.53,28.57,28.571,0.08,0.08,100.0,0.08,100.0,0.0,0.0,0.0,1.36,55.56,4.31,45.61,0.61,0.76,0.15,32.67,0.61,1.59,45.91,89.95,15.96,81.52,4.31,91.23,22.31,96.27,42.58,92.72,3.33,54.55,22.02,33.45,0.0,0.0,0.0,0.0,0.08,100.0,0.0,5.22,75.36,0.45,16.67,0.15,50.0,0.08,0.0,7.79,80.58,0,,0,,0,0.0,0.0,0.0,,,3.18,,,0.0,0.0,0.0,0.0,0,0.0
N. Schulz,81,Borussia Dortmund,Borussia Dortmund,"LB, LWB",29,2000000,2024-06-30,11,628,1,0.4,0,0.01,15.05,50.48,Germany,"Germany, Italy",left,181,83,no,9.32,6.88,56.25,1.0,42.86,0.29,0.39,0.43,5.16,7.01,1.58,0,0.0,0,0.0,2.44,0.14,1,0.14,0.06,0,0.0,6,0.86,33.33,16.667,0.0,3.01,19.05,3.01,19.05,0.0,0.0,0.14,2.87,50.0,5.02,48.57,2.01,2.58,1.0,44.86,2.29,0.43,55.89,85.9,16.62,85.34,11.18,91.03,16.77,84.62,51.16,91.6,1.86,30.77,16.48,15.35,0.0,0.29,0.0,0.14,0.43,33.33,0.29,5.88,90.24,2.58,38.89,0.43,33.33,0.72,0.57,9.32,80.0,0,,0,,0,0.0,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0,0.0
L. Stindl,81,Borussia M'gladbach,Borussia M'gladbach,"AMF, CF",34,2500000,2023-06-30,25,1516,9,7.26,3,2.51,21.02,42.66,Germany,Germany,right,181,80,no,7.84,6.17,61.54,3.15,24.53,0.71,0.91,0.18,3.32,4.25,1.31,4,0.24,0,0.0,2.55,0.53,7,0.42,0.43,0,0.0,31,1.84,48.39,29.032,0.18,0.95,31.25,0.36,16.67,0.59,40.0,0.12,1.48,56.0,7.78,35.11,3.09,0.47,0.3,31.76,2.14,1.31,42.74,84.58,8.67,71.92,11.64,92.86,13.83,88.84,40.37,86.76,1.48,60.0,16.07,25.99,0.15,1.19,0.18,0.0,1.42,37.5,0.59,4.45,73.33,2.02,44.12,1.48,28.0,1.31,0.24,3.5,74.58,0,,0,,0,0.0,0.0,0.0,,,0.42,,,0.3,0.18,0.0,0.47,2,100.0
Ł. Piszczek,81,Goczałkowice Zdrój,Borussia Dortmund,"RCB, RB",37,0,,29,2212,1,0.53,3,1.48,15.22,54.55,Poland,Poland,right,184,79,no,8.91,6.23,58.17,2.85,50.0,0.12,0.18,0.28,5.17,7.53,0.73,3,0.12,0,0.0,1.3,0.04,1,0.04,0.02,0,0.0,8,0.33,25.0,12.5,0.12,1.38,35.29,0.0,0.0,1.38,35.29,0.28,1.1,51.85,2.44,45.0,0.65,1.63,0.49,60.5,1.87,0.24,75.15,89.5,28.28,83.45,6.43,94.94,30.72,94.04,69.86,93.13,3.99,43.88,17.2,31.97,0.06,0.57,0.04,0.04,0.41,40.0,0.28,7.65,78.19,2.16,43.4,0.69,23.53,0.65,0.41,11.43,76.51,0,,0,,0,0.0,0.0,0.0,,,1.38,,,0.0,0.0,0.0,0.0,0,0.0
J. Sancho,80,Manchester United,Borussia Dortmund,"RAMF, LWF, RWF",22,60000000,2026-06-30,32,2385,17,8.29,16,7.65,16.34,34.64,England,"England, Trinidad and Tobago",right,180,76,no,2.87,2.64,50.0,0.42,0.0,0.0,0.0,0.0,1.55,2.14,0.38,2,0.08,0,0.0,5.47,0.64,17,0.64,0.31,0,0.0,52,1.96,53.85,32.692,0.6,1.55,39.02,0.91,33.33,0.6,43.75,0.15,6.34,41.67,11.02,33.56,4.57,3.81,2.26,47.62,1.55,0.6,56.72,85.76,11.17,79.05,16.42,92.87,16.53,84.7,54.38,87.51,0.83,54.55,15.21,18.98,0.29,2.19,0.34,0.04,2.26,51.67,1.09,3.4,82.22,3.85,67.65,1.47,38.46,3.09,0.57,6.26,82.53,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.3,0.04,0.0,2.15,0,0.0
M. Eggestein,80,Freiburg,Werder Bremen,"RCMF, DMF",25,8000000,2025-06-30,32,3044,1,3.22,3,2.46,17.71,44.91,Germany,Germany,right,181,75,no,8.04,6.24,53.55,2.69,41.76,0.62,0.74,0.27,4.08,4.88,0.95,6,0.18,0,0.0,1.98,0.03,1,0.03,0.1,0,0.0,41,1.21,26.83,2.439,0.09,0.89,26.67,0.12,25.0,0.77,26.92,0.06,1.6,51.85,5.47,37.3,0.86,1.33,0.68,27.94,0.56,1.15,40.3,81.22,14.64,74.34,5.14,89.08,13.93,86.2,36.63,84.58,2.78,54.26,17.38,31.93,0.07,0.74,0.0,0.06,1.24,47.62,0.24,5.85,74.24,2.16,64.38,0.83,35.71,1.24,0.3,7.54,74.12,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.03,0.0,0.0,0.0,0,0.0
W. Weghorst,80,Beşiktaş,Wolfsburg,CF,30,14000000,2025-06-30,32,2908,16,16.95,1,2.14,25.84,39.28,Netherlands,Netherlands,right,197,84,yes,3.9,3.03,58.16,6.78,54.34,0.37,0.48,0.12,1.76,2.29,1.42,7,0.22,0,0.0,2.07,0.5,12,0.37,0.52,3,0.09,79,2.44,49.37,20.253,0.03,0.31,20.0,0.19,33.33,0.12,0.0,0.0,1.61,34.62,9.38,25.08,4.02,0.43,0.22,12.94,2.48,1.3,21.54,70.11,5.79,54.01,5.57,86.11,5.66,71.04,20.8,70.68,0.46,80.0,14.06,12.34,0.07,0.96,0.03,0.03,0.87,28.57,0.25,3.16,56.86,1.3,42.86,0.74,25.0,0.84,0.03,2.54,70.73,0,,0,,0,0.0,0.0,0.0,,,0.03,,,0.03,0.03,0.0,0.0,4,100.0
J. Weigl,80,Borussia M'gladbach,Borussia Dortmund,"RDMF, RCB, RCMF",27,15000000,2024-06-30,13,1071,1,0.38,0,0.08,12.44,56.08,Germany,Germany,right,186,72,yes,7.39,5.04,68.33,1.93,52.17,0.76,1.09,0.0,3.19,4.62,0.67,4,0.34,0,0.0,0.5,0.08,1,0.08,0.03,0,0.0,9,0.76,22.22,11.111,0.0,0.17,50.0,0.0,0.0,0.08,0.0,0.0,0.76,22.22,3.11,54.05,0.42,0.25,0.34,51.6,0.34,0.84,67.06,91.23,15.63,76.34,6.3,93.33,38.07,96.47,62.69,93.57,4.2,58.0,19.59,35.32,0.01,0.25,0.08,0.0,0.34,25.0,0.08,7.65,78.02,1.34,62.5,0.5,16.67,0.59,0.08,6.97,75.9,0,,0,,0,0.0,0.0,0.0,,,1.43,,,0.0,0.0,0.0,0.0,0,0.0
A. Rebić,80,Milan,Eintracht Frankfurt,CF,29,13000000,2025-06-30,1,96,0,0.16,0,0.09,31.88,11.76,Croatia,Croatia,right,185,78,no,3.75,6.56,28.57,5.63,0.0,1.88,2.0,0.0,0.0,0.0,3.75,1,0.94,0,0.0,1.88,0.0,0,0.0,0.15,0,0.0,2,1.88,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,25.0,11.25,8.33,5.63,4.69,0.94,8.44,1.88,0.94,16.88,61.11,6.56,57.14,3.75,50.0,0.0,0.0,16.88,61.11,0.0,0.0,10.06,0.0,0.08,1.88,0.0,0.0,0.94,0.0,0.94,1.88,100.0,0.94,100.0,0.94,0.0,3.75,0.0,0.94,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.94,0.94,100.0,0.0,0,0.0
M. Halstenberg,80,RB Leipzig,RB Leipzig,"LB, LCB",31,4000000,2024-06-30,29,2658,3,2.14,3,3.93,16.08,56.0,Germany,Germany,left,188,87,no,9.48,6.3,61.29,3.62,56.07,0.27,0.35,0.3,5.35,6.95,0.81,5,0.17,1,0.03,1.66,0.1,3,0.1,0.07,1,0.03,30,1.02,30.0,10.0,0.1,1.22,47.22,1.02,46.67,0.17,60.0,0.14,1.22,58.33,3.18,45.74,1.52,2.0,0.54,39.38,1.42,0.54,55.8,86.35,18.59,75.05,7.96,96.17,21.84,91.16,50.45,90.2,4.2,50.81,19.22,37.24,0.13,0.98,0.17,0.03,0.3,22.22,0.41,7.92,74.79,1.86,43.64,0.61,22.22,0.81,0.61,10.29,77.96,0,,0,,0,0.0,0.0,0.0,,,1.86,,,0.51,0.2,33.33,0.91,0,0.0
F. Kostić,80,Juventus,Eintracht Frankfurt,"LWB, LW, LAMF",29,24000000,2026-06-30,33,3140,4,5.37,11,10.5,20.58,48.61,Serbia,Serbia,left,184,84,no,6.56,5.39,60.64,0.92,65.63,0.4,0.52,0.06,2.89,3.73,1.03,4,0.11,0,0.0,7.31,0.11,4,0.11,0.15,0,0.0,88,2.52,29.55,4.545,0.32,7.62,30.83,7.54,30.42,0.09,66.67,0.92,6.74,53.62,11.78,44.77,2.64,3.5,2.98,25.54,2.29,1.06,36.2,63.97,9.72,55.46,6.79,88.61,13.59,61.6,25.34,76.36,3.73,43.08,23.1,39.96,0.3,2.18,0.14,0.03,1.23,48.84,1.0,4.79,59.28,6.62,42.42,1.35,31.91,1.12,2.24,8.31,80.34,0,,0,,0,0.0,0.0,0.0,,,0.26,,,1.49,0.34,50.0,3.15,0,0.0
Y. Poulsen,80,RB Leipzig,RB Leipzig,"CF, AMF",28,10000000,2024-06-30,22,1302,5,6.06,4,1.28,31.38,36.56,Denmark,"Denmark, Tanzania",right,192,84,no,4.98,4.91,60.56,6.15,38.2,0.28,0.38,0.07,1.73,2.37,2.0,2,0.14,0,0.0,2.0,0.35,5,0.35,0.42,2,0.14,31,2.14,29.03,16.129,0.28,1.11,18.75,0.41,16.67,0.62,22.22,0.07,2.42,40.0,13.82,28.0,4.42,0.83,0.55,14.17,2.28,1.87,20.88,74.17,4.22,65.57,5.39,83.33,5.39,69.23,19.42,77.22,0.48,71.43,13.73,9.48,0.09,0.83,0.21,0.0,0.83,25.0,0.41,2.07,63.33,1.94,64.29,0.62,11.11,1.45,0.14,2.14,74.19,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
M. Nastasić,80,Mallorca,Schalke 04,LCB,29,1500000,2023-06-30,16,1427,0,1.11,0,0.0,13.94,64.71,Serbia,Serbia,left,188,83,no,11.16,6.56,77.88,4.04,51.56,0.13,0.16,0.88,5.93,7.29,1.2,2,0.13,0,0.0,0.32,0.0,0,0.0,0.07,0,0.0,10,0.63,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.57,33.33,0.69,0.38,0.06,40.68,0.32,0.19,57.01,87.94,21.89,74.35,3.41,96.3,28.19,97.09,48.69,94.82,8.33,47.73,23.02,37.48,0.0,0.0,0.0,0.0,0.06,100.0,0.06,6.87,56.88,0.57,22.22,0.57,33.33,0.19,0.0,8.77,71.94,0,,0,,0,0.0,0.0,0.0,,,2.4,,,0.0,0.0,0.0,0.0,0,0.0
W. Orban,80,RB Leipzig,RB Leipzig,LCB,29,10000000,2025-06-30,12,919,1,0.7,0,0.05,17.04,70.69,Germany,"Germany, Hungary",right,186,87,no,11.26,6.76,73.91,4.5,67.39,0.39,0.47,0.2,5.88,7.03,0.49,0,0.0,0,0.0,0.78,0.1,1,0.1,0.07,1,0.1,6,0.59,50.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,100.0,1.86,68.42,0.88,0.39,0.0,35.45,0.2,1.08,53.86,89.64,24.87,84.65,2.45,92.0,21.94,96.88,49.36,92.26,4.5,60.87,18.13,28.86,0.0,0.29,0.0,0.0,0.0,0.0,0.0,7.05,70.83,0.29,0.0,0.0,0.0,0.1,0.0,11.75,75.83,0,,0,,0,0.0,0.0,0.0,,,1.47,,,0.1,0.1,100.0,0.0,0,0.0
