Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Arnold,79,Wolfsburg,Wolfsburg,"LCMF, DMF",28,17000000,2026-06-30,33,3024,2,3.21,5,3.45,17.77,47.57,Germany,Germany,left,184,74,no,7.83,6.49,55.96,2.32,25.64,0.12,0.17,0.3,4.08,5.72,1.28,7,0.21,0,0.0,2.41,0.06,2,0.06,0.1,0,0.0,53,1.58,43.4,3.774,0.15,1.52,39.22,1.04,42.86,0.48,31.25,0.09,1.31,61.36,5.95,48.0,0.6,0.8,0.63,23.84,0.68,2.26,36.88,81.84,10.63,68.91,7.74,93.85,13.96,84.86,29.55,88.92,5.86,57.36,22.3,38.96,0.1,0.8,0.03,0.03,0.63,52.38,0.27,6.4,66.98,2.32,52.56,1.16,28.21,0.63,0.57,6.93,79.83,0,,0,,0,0.0,0.0,0.0,,,1.76,,,1.4,0.27,55.56,2.11,0,0.0
S. Gnabry,79,Bayern München,Bayern München,"RAMF, RW, LAMF",27,65000000,2026-06-30,30,1828,10,8.36,4,5.3,21.32,43.42,Germany,"Germany, Côte d'Ivoire",right,176,77,no,5.96,5.66,57.39,1.38,25.0,0.2,0.34,0.0,2.51,4.32,1.23,0,0.0,0,0.0,6.5,0.49,10,0.49,0.41,2,0.1,64,3.15,50.0,15.625,0.2,2.9,27.12,0.89,33.33,2.02,24.39,0.39,8.12,44.85,11.57,39.57,5.51,3.25,2.07,32.64,3.0,0.74,40.18,82.6,7.48,72.37,13.34,94.46,10.83,78.64,35.94,87.53,1.48,70.0,16.0,28.01,0.26,1.18,0.2,0.0,1.23,40.0,0.84,2.61,86.79,3.54,52.78,1.08,31.82,2.12,0.84,4.38,87.64,0,,0,,0,0.0,0.0,0.0,,,0.69,,,0.0,0.0,0.0,0.1,0,0.0
D. Demme,79,Napoli,RB Leipzig,"DMF, RCMF, LCMF",30,5000000,2024-06-30,26,2139,0,0.51,1,2.6,22.51,56.07,Germany,"Germany, Italy",right,172,71,no,12.88,10.52,65.6,2.4,40.35,1.26,1.54,0.17,4.71,5.75,1.6,4,0.17,0,0.0,2.57,0.0,0,0.0,0.02,0,0.0,8,0.34,37.5,0.0,0.04,1.51,41.67,0.55,23.08,0.93,54.55,0.04,2.1,56.0,5.05,50.0,0.46,1.26,0.63,39.38,0.21,2.02,59.03,83.82,23.27,76.13,6.9,93.9,19.02,88.5,50.32,87.96,7.19,63.74,18.66,31.23,0.11,0.88,0.08,0.0,1.14,55.56,0.25,11.95,73.24,2.95,67.14,1.22,62.07,1.39,0.63,11.53,81.39,0,,0,,0,0.0,0.0,0.0,,,0.97,,,0.34,0.0,0.0,0.59,0,0.0
V. Darida,79,Hertha BSC,Hertha BSC,"RCMF, LCMF",32,1500000,2023-06-30,10,404,0,1.16,0,1.21,19.83,40.45,Czech Republic,Czech Republic,right,172,67,no,9.36,7.35,48.48,2.45,36.36,0.89,1.1,0.0,4.9,6.06,3.12,1,0.22,0,0.0,3.56,0.0,0,0.0,0.26,0,0.0,8,1.78,37.5,0.0,0.0,1.56,85.71,0.67,66.67,0.89,100.0,0.0,2.23,50.0,5.79,38.46,2.0,0.67,0.45,34.08,0.45,1.34,50.35,88.94,15.82,80.28,10.92,93.88,15.15,92.65,45.45,90.2,3.34,73.33,13.07,18.5,0.27,1.34,0.0,0.0,0.45,100.0,1.11,8.47,81.58,1.56,100.0,0.67,33.33,1.11,1.34,8.91,80.0,0,,0,,0,0.0,0.0,0.0,,,1.56,,,0.0,0.0,0.0,0.0,0,0.0
Y. Konoplyanka,79,Cracovia Kraków,Schalke 04,"LW, LAMF, CF",33,700000,2023-06-30,13,703,1,1.48,1,0.59,19.59,47.71,Ukraine,Ukraine,right,178,70,no,2.82,2.3,44.44,1.28,40.0,0.26,0.33,0.0,1.54,1.97,1.15,0,0.0,1,0.13,7.68,0.13,1,0.13,0.19,0,0.0,16,2.05,31.25,6.25,0.13,3.46,22.22,3.46,22.22,0.0,0.0,0.26,10.5,59.76,13.83,50.93,2.94,2.43,1.79,14.72,1.41,1.28,23.81,75.81,6.15,70.83,5.25,90.24,7.55,71.19,18.95,87.16,1.41,54.55,16.59,19.76,0.08,1.15,0.26,0.0,0.26,0.0,0.51,1.66,69.23,3.07,50.0,0.38,0.0,0.9,0.77,3.2,88.0,0,,0,,0,0.0,0.0,0.0,,,0.26,,,0.38,0.13,0.0,1.02,0,0.0
G. Burgstaller,79,Rapid Wien,Schalke 04,CF,33,900000,2024-06-30,24,1626,4,7.2,0,0.92,26.4,26.83,Austria,Austria,right,187,80,no,2.93,2.93,52.83,4.93,29.21,0.28,0.35,0.06,1.11,1.4,1.33,4,0.22,0,0.0,2.49,0.22,4,0.22,0.4,0,0.0,39,2.16,43.59,10.256,0.0,1.83,27.27,0.28,20.0,1.55,28.57,0.11,2.99,31.48,11.24,21.67,4.04,0.5,0.5,8.58,1.55,1.38,14.5,65.27,3.32,63.33,4.04,80.82,3.99,59.72,12.51,71.24,0.55,30.0,15.54,13.61,0.05,0.39,0.06,0.0,0.39,28.57,0.17,1.66,50.0,1.33,58.33,0.22,0.0,0.72,0.44,1.77,75.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
Y. Mallı,79,Kasımpaşa,Wolfsburg,"AMF, LCMF, RCMF",30,400000,2023-06-30,21,758,1,1.29,2,1.75,17.93,40.4,Germany,"Germany, Turkey",right,179,72,no,4.87,4.51,52.63,2.14,33.33,0.95,1.53,0.0,1.54,2.48,0.83,0,0.0,0,0.0,2.85,0.12,0,0.0,0.15,0,0.0,7,0.83,42.86,14.286,0.24,1.07,33.33,0.36,33.33,0.71,33.33,0.0,3.8,43.75,7.6,37.5,2.37,2.49,1.9,25.53,0.59,0.95,38.11,81.62,9.74,64.63,7.96,98.51,10.21,88.37,35.62,83.33,1.42,75.0,16.0,17.05,0.21,1.9,0.0,0.0,1.07,44.44,0.95,4.04,76.47,2.61,77.27,0.71,33.33,2.14,0.24,4.63,76.92,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.24,0.0,0.0,1.78,1,100.0
M. Hitz,79,Basel,Borussia Dortmund,GK,35,750000,2025-06-30,2,197,0,0.0,0,0.0,1.37,66.67,Switzerland,Switzerland,right,194,91,no,1.37,0.46,0.0,0.46,100.0,0.0,0.0,0.0,1.37,1.58,0.46,1,0.46,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,100.0,0.0,0.0,0.0,14.62,0.0,0.46,19.64,95.35,8.68,89.47,0.0,0.0,10.51,100.0,15.53,100.0,4.11,77.78,28.32,53.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,100.0,4,1.83,6,2.74,0,33.33,3.16,1.44,-0.84,-0.384,0.0,0.91,0.46,,,,0.0,0,0.0
M. Schmelzer,79,,Borussia Dortmund,LB,34,0,,9,588,0,0.05,1,0.21,20.05,45.8,Germany,Germany,left,180,74,no,10.87,7.35,66.67,2.91,31.58,0.61,0.84,0.15,5.36,7.34,0.61,0,0.0,0,0.0,2.14,0.0,0,0.0,0.01,0,0.0,4,0.61,0.0,0.0,0.15,2.14,35.71,2.14,35.71,0.0,0.0,0.46,3.52,34.78,6.43,30.95,0.77,2.45,1.22,45.77,0.77,1.68,57.4,86.4,16.53,75.0,10.56,97.1,17.45,90.35,53.42,89.68,1.84,50.0,15.31,20.95,0.03,0.46,0.0,0.0,0.77,20.0,0.15,6.89,73.33,2.6,47.06,0.77,0.0,0.46,0.77,7.96,75.0,0,,0,,0,0.0,0.0,0.0,,,0.92,,,0.15,0.0,0.0,0.0,0,0.0
S. Ulreich,79,Bayern München,Bayern München,GK,34,900000,2024-06-30,9,799,0,0.0,0,0.0,0.23,50.0,Germany,Germany,right,192,87,no,1.46,0.0,0.0,0.11,100.0,0.11,0.21,0.0,1.35,2.48,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.68,0.11,23.43,89.9,12.39,83.64,0.0,0.0,10.03,97.75,18.14,96.27,5.18,69.57,26.88,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,58.7,9,1.01,21,2.37,2,57.14,8.89,1.0,-0.11,-0.012,0.0,0.34,0.11,,,,0.0,0,0.0
M. Fabián,79,Mazatlán,Eintracht Frankfurt,RAMF,33,700000,2023-06-30,1,63,0,0.16,0,0.0,31.43,50.0,Mexico,Mexico,right,170,65,no,14.29,8.57,100.0,1.43,0.0,1.43,1.15,0.0,4.29,3.46,1.43,0,0.0,0,0.0,5.71,0.0,0,0.0,0.23,0,0.0,1,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,11.43,50.0,17.14,41.67,1.43,1.43,1.43,10.0,1.43,2.86,17.14,50.0,7.14,20.0,2.86,100.0,4.29,33.33,15.71,54.55,0.0,0.0,19.45,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,1.43,0.0,4.29,0.0,2.86,0.0,0.0,0.0,1.43,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
R. Zieler,79,Hannover 96,Stuttgart,GK,33,700000,2023-06-30,34,3196,0,0.0,0,0.0,0.7,68.0,Germany,Germany,right,187,82,no,1.66,0.17,83.33,0.37,76.92,0.0,0.0,0.0,1.52,1.72,0.0,3,0.08,0,0.0,0.03,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,50.0,0.06,50.0,0.0,0.0,0.0,13.63,0.11,0.03,21.4,82.24,14.25,74.51,0.03,100.0,6.56,98.28,9.57,100.0,11.77,68.18,39.66,50.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,52.99,0.17,0.0,0.11,50.0,0.03,0.0,8.48,83.72,70,1.97,190,5.35,6,63.16,63.03,1.77,-6.97,-0.196,0.0,1.41,0.37,,,,0.0,0,0.0
P. Gulácsi,79,RB Leipzig,RB Leipzig,GK,32,6000000,2025-06-30,33,3058,0,0.0,0,0.05,0.41,85.71,Hungary,Hungary,right,191,86,no,1.8,0.03,100.0,0.26,100.0,0.0,0.0,0.0,1.77,2.16,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.0,11.48,0.21,0.06,19.51,84.77,13.71,78.54,0.03,100.0,5.36,99.45,9.95,99.11,9.57,69.85,36.81,50.55,0.0,0.03,0.0,0.0,0.0,0.0,0.03,3.03,60.19,0.18,0.0,0.06,0.0,0.0,0.0,7.59,83.72,27,0.79,120,3.53,15,77.5,36.64,1.08,9.64,0.284,0.03,1.12,0.26,,,,0.0,0,0.0
N. Şahin,79,,Werder Bremen,"DMF, LCMF",34,0,,20,1537,1,0.72,1,1.04,18.85,53.42,Germany,"Germany, Turkey",left,180,73,no,15.99,9.02,64.29,3.4,48.28,2.64,3.12,0.18,7.55,8.94,1.7,5,0.29,0,0.0,1.23,0.06,1,0.06,0.04,0,0.0,12,0.7,33.33,8.333,0.06,0.35,33.33,0.12,50.0,0.23,25.0,0.06,1.05,66.67,2.4,46.34,0.59,0.88,0.06,43.68,0.29,0.53,60.96,87.8,19.62,76.72,7.96,97.79,23.72,93.83,55.86,91.72,4.74,45.68,18.05,31.31,0.06,0.7,0.0,0.0,0.29,60.0,0.06,10.66,76.92,1.46,48.0,1.35,26.09,0.7,0.18,9.43,80.12,0,,0,,0,0.0,0.0,0.0,,,1.41,,,1.17,0.12,0.0,1.0,0,0.0
D. Abraham,79,Huracán Res.,Eintracht Frankfurt,RCB,36,0,,17,1486,0,0.85,0,0.07,15.02,60.08,Argentina,"Argentina, Italy",right,188,83,no,10.84,6.54,68.52,4.18,56.52,0.36,0.43,0.61,6.0,7.17,0.61,2,0.12,0,0.0,1.09,0.0,0,0.0,0.05,0,0.0,4,0.24,25.0,0.0,0.0,0.55,44.44,0.0,0.0,0.55,44.44,0.06,0.97,62.5,2.12,51.43,0.24,0.91,0.61,23.44,0.97,0.67,38.52,83.96,16.78,75.09,4.0,98.48,13.93,91.3,31.37,89.96,6.6,58.72,22.05,35.68,0.0,0.12,0.0,0.06,0.18,100.0,0.0,6.84,70.8,0.79,53.85,0.24,25.0,0.18,0.24,10.54,79.31,0,,0,,0,0.0,0.0,0.0,,,2.12,,,0.0,0.0,0.0,0.0,0,0.0
A. Harit,78,Olympique Marseille,Schalke 04,"LCMF, LAMF, LW",25,14000000,2024-06-30,18,1141,1,1.04,1,1.32,25.71,50.61,France,"France, Morocco",right,180,67,yes,5.36,5.05,53.13,1.89,45.83,0.16,0.22,0.08,2.52,3.48,0.55,1,0.08,0,0.0,5.68,0.08,1,0.08,0.08,0,0.0,12,0.95,41.67,8.333,0.08,0.55,57.14,0.24,33.33,0.32,75.0,0.0,7.65,59.79,15.46,51.02,1.97,2.6,1.5,20.59,0.95,3.94,32.5,84.71,7.97,77.23,7.34,83.87,10.1,89.84,30.92,85.46,1.03,76.92,15.19,20.81,0.1,1.66,0.0,0.0,1.1,35.71,0.47,4.02,98.04,1.97,60.0,0.71,22.22,1.5,0.39,5.05,79.69,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.0,0.0,0.0,0.0,0,0.0
N. Amiri,78,Bayer Leverkusen,Hoffenheim,"RCMF, AMF",25,6000000,2024-06-30,13,789,3,2.09,0,0.96,20.65,48.07,Germany,"Germany, Afghanistan",right,180,77,no,8.1,6.27,61.82,1.6,28.57,0.8,1.12,0.0,3.42,4.81,1.6,1,0.11,0,0.0,4.45,0.34,3,0.34,0.24,0,0.0,17,1.94,47.06,17.647,0.0,1.94,41.18,0.34,0.0,1.48,53.85,0.0,4.68,53.66,9.58,45.24,1.71,2.17,1.83,27.83,0.46,1.71,39.81,87.68,10.49,82.61,12.32,96.3,11.29,86.87,35.7,92.01,2.17,57.89,18.06,20.14,0.11,1.03,0.11,0.11,0.34,66.67,0.46,4.11,80.56,2.85,84.0,0.57,60.0,1.83,0.8,6.16,88.89,0,,0,,0,0.0,0.0,0.0,,,0.91,,,0.0,0.0,0.0,0.0,0,0.0
M. Philipp,78,Wolfsburg,Borussia Dortmund,"CF, AMF",28,2500000,2025-06-30,18,798,1,1.02,1,0.18,19.96,35.59,Germany,Germany,right,183,79,no,4.51,3.95,48.57,3.61,28.13,0.45,0.61,0.11,2.14,2.88,1.24,0,0.0,0,0.0,1.69,0.11,1,0.11,0.11,0,0.0,10,1.13,30.0,10.0,0.11,0.56,0.0,0.11,0.0,0.45,0.0,0.11,1.92,58.82,8.46,34.67,1.8,0.11,0.11,18.5,0.68,1.8,24.36,79.17,3.83,61.76,7.44,93.94,6.88,78.69,23.35,81.64,0.45,50.0,12.14,9.55,0.02,0.56,0.11,0.0,0.9,25.0,0.11,1.69,66.67,1.02,55.56,0.34,33.33,0.45,0.0,1.58,57.14,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
L. Alario,78,Eintracht Frankfurt,Bayer Leverkusen,CF,30,5500000,2025-06-30,27,1332,9,7.58,1,1.56,25.68,35.53,Argentina,"Argentina, Italy",right,184,78,no,3.31,3.78,46.43,8.31,34.96,0.14,0.21,0.07,1.42,2.21,1.55,1,0.07,0,0.0,2.43,0.61,9,0.61,0.51,3,0.2,37,2.5,45.95,24.324,0.07,0.54,37.5,0.27,50.0,0.27,25.0,0.0,1.55,56.52,8.58,33.07,4.73,0.34,0.14,17.36,2.36,1.55,24.53,81.27,4.19,64.52,7.09,86.67,6.15,83.52,23.38,82.37,0.68,80.0,12.49,8.64,0.11,1.01,0.0,0.0,0.41,50.0,0.2,0.95,78.57,1.15,52.94,0.27,50.0,0.95,0.14,1.82,62.96,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
J. Gbamin,78,Trabzonspor,Mainz 05,"DMF, RCMF",27,9000000,2024-06-30,31,2810,2,1.32,1,2.45,20.24,48.58,Côte d'Ivoire,Côte d'Ivoire,right,186,83,yes,9.13,6.25,60.51,3.2,47.0,0.0,0.0,0.26,5.35,6.22,1.28,3,0.1,0,0.0,2.4,0.06,2,0.06,0.04,0,0.0,35,1.12,20.0,5.714,0.03,1.02,18.75,0.22,14.29,0.8,20.0,0.03,3.23,53.47,7.72,41.91,0.58,1.73,1.09,25.65,0.32,0.86,40.96,82.56,11.85,71.89,6.92,96.76,14.57,86.81,35.39,87.6,4.61,57.64,18.88,42.99,0.08,0.58,0.0,0.06,0.58,44.44,0.22,6.82,67.14,1.67,50.0,1.06,36.36,0.77,0.16,5.89,75.54,0,,0,,0,0.0,0.0,0.0,,,0.54,,,0.1,0.1,0.0,0.0,0,0.0
N. Stark,78,Werder Bremen,Hertha BSC,RCB,27,4500000,2026-06-30,22,1972,1,1.31,0,0.04,15.88,58.33,Germany,Germany,right,190,88,no,12.73,6.98,62.09,5.11,58.93,0.64,0.76,1.0,7.76,9.19,0.91,5,0.23,0,0.0,0.37,0.05,1,0.05,0.06,0,0.0,9,0.41,44.44,11.111,0.0,0.23,20.0,0.0,0.0,0.23,20.0,0.0,0.37,37.5,1.05,47.83,0.64,1.41,0.41,31.99,0.68,0.91,46.23,85.98,20.63,80.31,2.33,94.12,19.03,91.37,40.98,90.98,5.07,47.75,20.37,32.62,0.0,0.05,0.0,0.0,0.0,0.0,0.05,5.93,70.0,0.82,44.44,0.32,42.86,0.32,0.05,9.54,74.64,0,,0,,0,0.0,0.0,0.0,,,1.83,,,0.0,0.0,0.0,0.0,0,0.0
P. Max,78,PSV,Augsburg,"LB, LWB, LW",29,6000000,2024-06-30,30,2701,4,2.6,2,5.76,11.66,50.29,Germany,Germany,left,177,77,no,6.96,4.66,67.14,2.17,40.0,1.17,1.35,0.13,2.67,3.09,0.43,1,0.03,0,0.0,2.93,0.13,4,0.13,0.09,0,0.0,23,0.77,56.52,17.391,0.07,4.07,41.8,3.9,40.17,0.17,80.0,0.17,1.13,55.88,2.7,46.91,1.23,1.03,0.83,22.36,2.3,0.7,29.82,71.96,9.73,64.73,5.06,88.16,10.13,70.07,21.19,83.96,4.83,44.14,22.47,35.5,0.19,1.93,0.0,0.0,0.53,31.25,0.6,4.66,55.0,4.2,54.76,1.13,23.53,0.9,1.63,8.53,78.52,0,,0,,0,0.0,0.0,0.0,,,0.53,,,1.23,0.07,0.0,2.6,0,0.0
V. Grifo,78,Freiburg,Freiburg,"LW, CF",29,12000000,2024-06-30,23,1852,7,5.68,3,3.96,15.4,42.59,Germany,"Germany, Italy",right,180,76,no,4.52,3.84,58.23,1.02,19.05,0.0,0.0,0.15,2.28,2.57,0.63,1,0.05,0,0.0,4.76,0.34,5,0.24,0.28,0,0.0,50,2.43,34.0,14.0,0.15,2.09,32.56,1.17,20.83,0.92,47.37,0.39,4.42,51.65,8.26,41.18,2.38,2.28,1.6,30.47,1.94,0.92,40.72,80.55,9.57,63.96,10.06,92.27,14.24,82.25,35.13,86.58,3.69,48.68,18.86,37.1,0.19,1.9,0.05,0.05,1.85,52.63,0.49,5.3,66.97,3.21,54.55,1.41,34.48,1.56,0.73,6.66,78.83,0,,0,,0,0.0,0.0,0.0,,,0.29,,,1.36,0.39,50.0,2.77,2,100.0
M. Halstenberg,78,RB Leipzig,RB Leipzig,"LB, LWB",31,4000000,2024-06-30,28,2521,3,3.71,4,5.29,19.6,53.01,Germany,Germany,left,188,87,no,9.78,6.64,61.83,4.43,58.87,0.21,0.26,0.21,5.46,6.59,0.75,2,0.07,0,0.0,2.96,0.11,1,0.04,0.13,0,0.0,23,0.82,43.48,13.043,0.14,2.61,38.36,2.5,37.14,0.11,66.67,0.18,2.64,58.11,5.28,47.3,0.93,1.14,0.64,26.17,1.61,0.75,40.52,77.97,16.39,71.68,6.21,90.8,10.42,78.08,33.67,84.52,4.32,49.59,18.61,38.12,0.19,1.46,0.07,0.07,0.25,28.57,0.43,6.35,65.73,3.36,46.81,0.57,18.75,0.75,1.04,10.92,79.08,0,,0,,0,0.0,0.0,0.0,,,0.57,,,1.5,0.21,66.67,2.75,2,100.0
F. Kostić,78,Juventus,Eintracht Frankfurt,LWB,29,24000000,2026-06-30,34,3115,5,4.94,10,9.59,19.36,52.99,Serbia,Serbia,left,184,84,no,8.38,5.63,61.54,2.8,48.45,0.58,0.72,0.14,4.33,5.38,0.81,4,0.12,0,0.0,5.81,0.14,5,0.14,0.14,0,0.0,58,1.68,27.59,8.621,0.29,6.5,32.0,6.21,31.16,0.29,50.0,0.61,4.74,63.41,7.97,53.62,2.25,2.63,2.22,21.5,1.96,1.13,32.94,63.07,11.61,61.69,5.58,84.97,10.23,57.91,22.13,75.33,4.8,45.18,22.67,39.14,0.28,1.24,0.0,0.12,0.75,34.62,0.87,4.8,54.22,5.11,43.5,0.95,18.18,0.78,2.11,8.96,74.19,0,,0,,0,0.0,0.0,0.0,,,0.09,,,0.81,0.23,25.0,1.42,0,0.0
M. Weiser,78,Werder Bremen,Bayer Leverkusen,RB,28,3500000,2024-06-30,30,2214,1,0.88,1,3.33,22.6,48.38,Germany,"Germany, Algeria",right,177,70,no,10.49,8.41,63.29,2.8,30.43,0.24,0.36,0.12,4.92,7.33,1.22,3,0.12,0,0.0,4.15,0.04,1,0.04,0.04,0,0.0,12,0.49,50.0,8.333,0.04,4.31,32.08,0.08,0.0,4.23,32.69,0.24,4.07,51.0,8.13,43.0,1.54,1.59,0.93,42.11,3.46,1.46,55.49,80.95,18.09,74.38,11.87,93.15,14.59,78.55,48.01,87.72,3.5,43.02,17.38,33.33,0.14,1.18,0.12,0.04,0.65,68.75,0.69,5.73,78.01,4.31,52.83,0.53,30.77,1.1,1.3,10.93,73.98,0,,0,,0,0.0,0.0,0.0,,,0.98,,,0.0,0.0,0.0,0.0,0,0.0
S. Haller,78,Borussia Dortmund,Eintracht Frankfurt,CF,28,35000000,2026-06-30,29,2314,15,12.79,8,5.26,36.68,41.78,France,"France, Côte d'Ivoire",right,190,82,no,4.08,3.58,52.17,14.08,48.9,0.54,0.69,0.04,1.67,2.13,1.59,3,0.12,0,0.0,2.76,0.58,12,0.47,0.5,2,0.08,48,1.87,56.25,31.25,0.31,0.43,45.45,0.12,33.33,0.27,42.86,0.0,2.72,44.29,12.17,32.91,3.42,0.51,0.27,14.86,3.11,1.59,24.15,71.34,6.11,57.96,6.07,83.33,6.07,74.36,22.4,73.44,1.32,44.12,14.56,26.72,0.2,1.05,0.04,0.16,1.01,30.77,0.58,3.5,52.22,1.75,53.33,1.01,26.92,1.28,0.19,2.76,77.46,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3,100.0
K. Rekik,78,Sevilla,Hertha BSC,"LCB, CB",27,5000000,2025-06-30,24,2169,0,0.96,0,0.01,14.52,56.57,Netherlands,"Netherlands, Tunisia",left,186,84,no,9.17,5.56,66.42,4.44,47.66,0.33,0.39,0.62,5.15,6.11,0.66,4,0.17,1,0.04,0.33,0.0,0,0.0,0.04,0,0.0,5,0.21,20.0,0.0,0.0,0.21,0.0,0.17,0.0,0.04,0.0,0.04,0.37,66.67,1.74,50.0,0.21,0.25,0.0,31.99,0.17,0.95,46.14,90.56,16.14,82.26,3.2,96.1,22.28,95.72,40.95,93.92,4.98,66.67,21.53,38.92,0.0,0.04,0.0,0.0,0.08,50.0,0.04,4.61,72.97,0.54,30.77,0.29,14.29,0.12,0.0,7.72,80.65,0,,0,,0,0.0,0.0,0.0,,,2.24,,,0.0,0.0,0.0,0.0,0,0.0
P. Kadeřábek,78,Hoffenheim,Hoffenheim,"RWB, RB",30,4000000,2025-06-30,29,2663,3,4.45,4,4.16,13.48,48.12,Czech Republic,Czech Republic,right,182,81,no,7.37,4.87,48.61,3.24,56.25,0.51,0.66,0.27,4.49,5.81,1.08,7,0.24,0,0.0,3.11,0.1,3,0.1,0.15,2,0.07,27,0.91,40.74,11.111,0.14,4.12,42.62,0.0,0.0,4.12,42.62,0.41,1.42,66.67,2.6,51.95,2.06,1.32,1.28,29.03,1.99,0.57,39.17,77.31,10.98,64.31,7.44,94.55,13.76,78.87,31.4,84.82,3.72,51.82,18.6,33.26,0.14,1.32,0.1,0.1,0.37,9.09,0.91,4.46,62.12,3.72,47.27,0.44,7.69,0.57,1.72,8.72,78.29,0,,0,,0,0.0,0.0,0.0,,,0.54,,,0.0,0.0,0.0,0.0,0,0.0
L. Bittencourt,78,Werder Bremen,Hoffenheim,"RCMF, LCMF",28,3500000,2024-06-30,21,1135,1,2.83,2,2.26,23.63,48.99,Germany,"Germany, Brazil",right,171,63,no,10.7,9.28,56.41,1.82,21.74,1.98,2.35,0.08,3.49,4.14,1.35,1,0.08,0,0.0,3.65,0.08,1,0.08,0.22,0,0.0,21,1.67,42.86,4.762,0.16,2.06,34.62,1.11,50.0,0.87,18.18,0.08,2.7,52.94,7.53,49.47,2.46,2.54,2.46,22.92,0.71,2.46,34.65,79.63,8.01,77.23,8.48,87.85,9.44,76.47,31.0,83.89,1.59,55.0,17.77,22.11,0.18,1.27,0.0,0.0,1.74,45.45,0.87,3.49,77.27,2.93,59.46,1.19,40.0,1.82,0.63,4.84,77.05,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.32,0.0,0.0,1.59,0,0.0
