Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Y. Poulsen,78,RB Leipzig,RB Leipzig,"CF, AMF",28,10000000,2024-06-30,27,1452,5,5.64,3,1.76,28.39,37.12,Denmark,"Denmark, Tanzania",right,192,84,no,3.53,4.09,37.88,5.39,50.57,0.12,0.18,0.0,1.86,2.74,1.36,1,0.06,0,0.0,2.91,0.31,5,0.31,0.35,1,0.06,42,2.6,33.33,11.905,0.19,0.62,30.0,0.19,33.33,0.43,28.57,0.06,2.73,56.82,13.02,32.38,4.65,1.05,0.56,17.29,2.73,1.8,25.23,78.38,5.21,67.86,7.25,89.74,5.89,77.89,23.99,80.88,0.68,27.27,14.03,8.19,0.11,0.81,0.0,0.0,0.93,33.33,0.5,1.98,56.25,1.67,51.85,0.81,30.77,1.05,0.19,2.29,70.27,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
A. Younes,78,Utrecht,Eintracht Frankfurt,AMF,29,1500000,2024-06-30,26,1471,3,3.23,3,1.41,28.63,40.17,Germany,"Germany, Lebanon",right,168,67,yes,5.87,7.65,38.4,1.22,5.0,0.67,0.98,0.12,2.26,3.3,2.39,5,0.31,0,0.0,7.59,0.18,3,0.18,0.2,0,0.0,33,2.02,42.42,9.091,0.18,1.9,32.26,1.59,30.77,0.31,40.0,0.37,8.87,61.38,16.52,45.93,2.94,2.69,1.28,27.04,1.28,1.59,38.61,76.55,11.26,63.04,7.77,94.49,11.81,77.2,34.87,79.82,1.96,62.5,17.77,27.57,0.09,0.98,0.06,0.0,2.14,31.43,0.55,6.3,68.93,3.06,46.0,2.02,30.3,1.96,0.37,6.79,87.39,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,1.47,0,0.0
J. Brooks,78,Benfica,Wolfsburg,LCB,29,6000000,2023-06-30,32,2951,2,1.85,0,0.14,14.27,67.09,Germany,"Germany, United States",left,193,78,no,10.67,5.46,70.39,4.7,66.23,0.37,0.49,0.27,6.47,8.58,0.88,5,0.15,0,0.0,0.49,0.06,2,0.06,0.06,1,0.03,16,0.49,25.0,12.5,0.0,0.09,33.33,0.09,33.33,0.0,0.0,0.0,0.49,62.5,1.22,55.0,0.7,1.25,0.3,37.51,0.61,0.55,55.23,87.08,21.23,75.43,4.42,96.55,26.08,95.32,48.1,91.95,7.05,54.55,23.79,39.71,0.0,0.15,0.0,0.06,0.12,25.0,0.03,8.2,66.91,0.64,33.33,0.24,12.5,0.21,0.03,10.92,77.09,0,,0,,0,0.0,0.0,0.0,,,3.87,,,0.03,0.0,0.0,0.0,0,0.0
J. Roussillon,78,Wolfsburg,Wolfsburg,LB,29,3000000,2023-06-30,20,1309,0,0.53,1,1.17,17.67,54.09,France,"France, Guadeloupe",left,175,80,no,7.91,6.33,64.13,1.72,28.0,0.14,0.18,0.07,3.71,4.91,0.69,0,0.0,0,0.0,3.64,0.0,0,0.0,0.04,0,0.0,10,0.69,20.0,0.0,0.07,4.06,27.12,3.71,29.63,0.34,0.0,0.28,3.51,66.67,5.98,51.72,1.44,1.58,0.83,29.22,2.27,0.96,38.71,74.6,12.72,65.95,5.57,95.06,14.23,74.4,30.32,84.58,4.81,47.14,19.08,29.92,0.08,0.76,0.0,0.07,0.34,20.0,0.48,4.33,55.56,3.78,32.73,0.62,22.22,0.83,1.03,8.18,72.27,0,,0,,0,0.0,0.0,0.0,,,1.51,,,0.0,0.0,0.0,0.0,0,0.0
N. Schulz,78,Borussia Dortmund,Borussia Dortmund,LB,29,2000000,2024-06-30,12,652,0,0.17,0,0.53,14.36,49.04,Germany,"Germany, Italy",left,181,83,no,8.42,6.76,61.22,1.66,50.0,0.14,0.18,0.55,4.14,5.42,1.1,1,0.14,0,0.0,2.62,0.0,0,0.0,0.02,0,0.0,3,0.41,33.33,0.0,0.0,2.62,42.11,2.62,42.11,0.0,0.0,0.14,2.21,62.5,3.87,42.86,1.66,2.21,1.38,41.96,1.38,0.55,54.25,83.46,18.36,79.7,8.56,91.94,19.05,85.51,47.9,89.34,3.87,35.71,17.65,16.93,0.07,0.69,0.14,0.0,0.14,0.0,0.28,5.8,80.95,2.62,47.37,0.28,0.0,0.97,0.97,8.7,65.08,0,,0,,0,0.0,0.0,0.0,,,0.83,,,0.28,0.0,0.0,0.0,0,0.0
D. Boyata,78,Club Brugge,Hertha BSC,"RCB, LCB",31,3500000,2025-06-30,19,1638,1,0.91,0,0.69,9.01,58.54,Belgium,"Belgium, Congo DR",right,188,84,no,7.31,2.53,65.22,3.41,51.61,0.27,0.35,0.88,5.38,6.85,0.33,3,0.16,0,0.0,0.22,0.05,1,0.05,0.05,1,0.05,7,0.38,14.29,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,75.0,0.88,50.0,0.71,0.66,0.05,38.79,0.49,0.22,55.11,90.03,14.45,74.52,3.02,90.91,34.18,97.11,51.04,92.47,4.07,59.46,23.04,40.64,0.04,0.16,0.0,0.0,0.11,0.0,0.11,3.85,64.29,0.49,44.44,0.66,41.67,0.44,0.0,6.7,59.84,0,,0,,0,0.0,0.0,0.0,,,2.36,,,0.0,0.0,0.0,0.0,0,0.0
M. Hitz,78,Basel,Borussia Dortmund,GK,35,750000,2025-06-30,16,1478,0,0.0,0,0.0,0.3,80.0,Switzerland,Switzerland,right,194,91,no,1.58,0.06,100.0,0.12,100.0,0.0,0.0,0.0,1.52,2.09,0.0,1,0.06,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.0,0.0,0.0,17.78,0.55,0.12,24.05,92.66,10.35,87.65,0.0,0.0,13.09,97.21,18.15,98.99,5.85,73.96,29.96,48.78,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.67,72.73,0.0,0.0,0.06,0.0,0.0,0.0,4.87,71.25,16,0.97,44,2.68,7,63.64,14.35,0.87,-1.65,-0.1,0.0,1.28,0.12,,,,0.0,0,0.0
J. Baumgartlinger,78,Augsburg,Bayer Leverkusen,DMF,34,600000,2023-06-30,17,1143,2,1.03,0,0.06,17.01,60.19,Austria,Austria,right,181,85,no,9.76,7.8,69.7,2.2,64.29,0.47,0.74,0.0,3.86,6.07,0.87,1,0.08,0,0.0,1.02,0.16,2,0.16,0.08,1,0.08,6,0.47,66.67,33.333,0.0,0.24,33.33,0.08,0.0,0.16,50.0,0.0,1.02,53.85,3.54,48.89,0.55,0.08,0.0,33.94,0.08,1.02,48.66,88.19,12.76,79.01,8.35,94.34,19.13,93.0,43.15,90.15,5.35,73.53,16.1,26.76,0.0,0.47,0.0,0.16,0.24,33.33,0.08,7.8,81.82,0.79,30.0,0.71,11.11,0.16,0.08,6.22,77.22,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.0,0,0.0
M. Lacroix,77,Wolfsburg,Wolfsburg,RCB,22,20000000,2025-06-30,30,2760,1,1.19,1,0.15,17.71,61.88,France,"France, Guadeloupe",right,190,88,no,13.37,7.76,68.07,4.43,50.0,0.42,0.57,0.52,7.66,10.35,0.88,5,0.16,0,0.0,0.98,0.03,1,0.03,0.04,1,0.03,9,0.29,11.11,11.111,0.03,0.29,11.11,0.1,0.0,0.2,16.67,0.0,1.21,70.27,2.77,65.88,0.52,0.95,0.59,37.4,0.23,0.88,56.51,86.5,22.5,74.78,3.23,98.99,27.42,96.08,48.68,92.03,7.57,53.45,23.64,38.83,0.0,0.07,0.03,0.03,0.23,28.57,0.1,7.14,70.32,0.52,31.25,0.59,16.67,0.16,0.03,10.53,69.66,0,,0,,0,0.0,0.0,0.0,,,2.67,,,0.0,0.0,0.0,0.0,0,0.0
N. González,77,Fiorentina,Stuttgart,"CF, LWB",24,25000000,2026-06-30,15,986,6,7.86,2,1.26,23.0,48.02,Argentina,"Argentina, Italy",left,180,72,no,4.47,3.01,51.52,5.75,50.79,0.46,0.6,0.27,2.46,3.25,1.19,5,0.46,0,0.0,4.84,0.55,3,0.27,0.72,1,0.09,46,4.2,28.26,13.043,0.18,1.92,19.05,1.64,16.67,0.27,33.33,0.64,5.39,54.24,10.77,45.76,4.93,2.46,1.83,15.33,2.1,2.83,18.26,68.0,4.29,46.81,4.11,93.33,5.93,66.15,15.43,74.56,1.0,54.55,18.35,23.7,0.12,0.82,0.09,0.0,0.73,50.0,0.64,2.28,64.0,2.01,45.45,0.91,40.0,1.1,0.46,2.83,67.74,0,,0,,0,0.0,0.0,0.0,,,0.09,,,0.09,0.0,0.0,0.09,4,75.0
A. Haidara,77,RB Leipzig,RB Leipzig,"RAMF, RCMF, LWB",24,17000000,2025-06-30,31,2002,3,4.65,1,2.33,21.53,47.6,Mali,Mali,right,175,72,no,9.4,6.47,59.72,3.91,49.43,0.58,0.87,0.04,4.95,7.4,1.03,4,0.18,0,0.0,3.24,0.13,3,0.13,0.21,1,0.04,40,1.8,35.0,7.5,0.04,1.71,34.21,0.54,41.67,1.17,30.77,0.31,2.52,66.07,6.38,40.85,2.47,1.71,0.85,33.27,1.84,0.76,46.17,82.47,12.72,74.56,9.98,88.29,13.26,83.05,41.81,85.81,2.65,61.02,16.81,29.4,0.1,1.35,0.13,0.0,0.81,44.44,0.54,6.56,77.4,3.15,54.29,1.17,46.15,1.39,0.58,6.7,76.51,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.04,0,0.0
M. Guendouzi,77,Olympique Marseille,Hertha BSC,"LCMF, LDMF",23,25000000,2025-06-30,24,1929,2,1.95,0,0.9,19.92,47.07,France,"France, Morocco",right,185,68,no,7.14,5.13,61.82,1.68,47.22,0.09,0.13,0.19,3.87,5.22,1.07,5,0.23,0,0.0,2.01,0.09,2,0.09,0.09,0,0.0,18,0.84,50.0,11.111,0.0,0.61,7.69,0.23,0.0,0.33,14.29,0.14,2.8,48.33,9.52,42.16,1.12,2.24,1.03,30.28,0.42,2.24,44.0,88.12,14.42,79.94,7.28,94.87,16.52,95.2,40.31,91.67,3.13,56.72,18.99,35.88,0.04,0.56,0.0,0.05,0.51,36.36,0.28,6.53,78.57,1.4,70.0,0.65,21.43,0.84,0.05,7.14,81.7,0,,0,,0,0.0,0.0,0.0,,,0.65,,,0.14,0.0,0.0,0.23,0,0.0
G. Kobel,77,Borussia Dortmund,Stuttgart,GK,24,25000000,2026-06-30,33,3144,0,0.0,0,0.0,0.52,100.0,Switzerland,Switzerland,right,195,88,no,1.77,0.06,100.0,0.26,100.0,0.0,0.0,0.0,1.72,2.12,0.0,0,0.0,0,0.0,0.03,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.11,100.0,0.0,0.0,0.0,16.23,0.2,0.14,24.05,90.6,13.68,85.15,0.06,100.0,8.67,98.68,16.95,98.82,7.07,71.26,28.43,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,62.07,0.06,50.0,0.14,40.0,0.03,0.0,6.15,76.28,54,1.55,166,4.75,5,67.47,59.23,1.7,5.23,0.15,0.0,1.32,0.26,,,,0.0,0,0.0
F. Müller,77,Stuttgart,Freiburg,GK,24,3000000,2025-06-30,31,2949,0,0.0,0,0.0,0.37,75.0,Germany,Germany,left,190,88,no,1.43,0.09,100.0,0.12,75.0,0.0,0.0,0.0,1.34,1.55,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,21.39,0.4,0.03,28.5,89.72,15.75,83.72,0.03,100.0,11.72,97.4,18.34,98.67,10.13,73.8,32.16,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,62.34,0.15,20.0,0.15,40.0,0.06,0.0,7.6,80.72,46,1.4,157,4.79,6,70.7,49.16,1.5,3.16,0.096,0.0,1.04,0.12,,,,0.0,0,0.0
T. Adams,77,Leeds United,RB Leipzig,"RWB, RCMF, RDMF",23,17000000,2027-06-30,27,1956,1,1.2,1,1.06,17.16,52.01,United States,United States,right,175,72,no,9.8,6.9,59.33,2.12,52.17,0.32,0.46,0.28,5.38,7.71,1.33,3,0.14,0,0.0,1.29,0.05,1,0.05,0.06,0,0.0,6,0.28,66.67,16.667,0.05,0.97,23.81,0.05,0.0,0.87,21.05,0.09,1.38,56.67,4.33,44.68,0.69,1.2,0.87,42.47,0.64,1.33,57.52,87.68,16.47,73.46,11.69,97.64,18.13,93.4,53.47,91.05,3.08,49.25,17.29,32.42,0.05,0.51,0.05,0.05,0.32,28.57,0.32,6.95,74.83,1.79,58.97,0.83,27.78,0.83,0.23,8.24,72.07,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.0,0,0.0
W. Endo,77,Stuttgart,Stuttgart,"RCMF, DMF, LCMF",29,6500000,2024-06-30,33,3132,3,2.31,1,1.11,24.51,52.99,Japan,Japan,right,178,77,no,11.09,8.97,61.86,3.74,55.38,0.29,0.35,0.4,5.26,6.48,1.35,5,0.14,0,0.0,2.16,0.09,3,0.09,0.07,0,0.0,27,0.78,51.85,11.111,0.03,0.2,42.86,0.11,25.0,0.09,66.67,0.0,2.7,54.26,8.02,45.16,0.55,1.09,0.43,33.22,0.11,1.41,49.66,87.21,16.64,74.44,7.27,96.44,18.51,94.41,45.69,89.81,3.79,58.33,17.79,35.45,0.03,0.49,0.09,0.09,0.66,30.43,0.2,7.44,72.2,1.15,62.5,1.03,36.11,0.72,0.11,7.79,73.43,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.0,0,0.0
E. Palacios,77,Bayer Leverkusen,Bayer Leverkusen,"LCMF, RDMF, RCMF",24,15000000,2025-06-30,9,598,0,0.33,0,0.14,22.42,56.38,Argentina,Argentina,right,177,71,no,15.2,12.04,62.5,0.9,33.33,1.51,1.79,0.15,6.17,7.32,1.05,1,0.15,0,0.0,0.75,0.0,0,0.0,0.05,0,0.0,2,0.3,0.0,0.0,0.0,0.15,100.0,0.0,0.0,0.15,100.0,0.0,0.45,100.0,5.72,57.89,0.6,0.6,0.3,44.85,0.15,2.56,60.8,88.37,17.16,76.32,8.88,96.61,21.97,93.84,58.39,88.4,2.26,86.67,16.76,26.93,0.02,0.45,0.0,0.0,1.2,12.5,0.0,9.93,81.82,1.2,50.0,0.75,0.0,0.3,0.15,8.88,77.97,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.0,0,0.0
D. Sow,77,Eintracht Frankfurt,Eintracht Frankfurt,"RCMF, LCMF",25,22000000,2024-06-30,28,2307,0,0.74,2,1.84,18.53,54.11,Switzerland,"Switzerland, Senegal",right,184,77,no,10.49,8.78,62.22,2.26,50.0,0.04,0.05,0.31,4.99,6.76,1.56,6,0.23,0,0.0,1.37,0.0,0,0.0,0.03,0,0.0,11,0.43,27.27,0.0,0.08,0.31,62.5,0.0,0.0,0.31,62.5,0.0,1.44,59.46,3.78,49.48,0.51,1.25,1.01,31.6,0.31,1.52,46.35,89.48,12.33,78.8,8.39,99.07,17.87,93.01,43.69,91.07,2.38,63.93,16.77,29.07,0.07,0.62,0.08,0.0,0.47,41.67,0.35,5.19,78.95,0.82,66.67,0.51,53.85,0.74,0.16,5.89,77.48,0,,0,,0,0.0,0.0,0.0,,,0.78,,,0.0,0.0,0.0,0.0,0,0.0
M. Rashica,77,Galatasaray,Werder Bremen,"CF, AMF, LW",26,7000000,2025-06-30,24,1552,3,4.58,1,2.37,22.33,37.92,Kosovo,"Kosovo, Albania",right,177,73,yes,4.58,5.34,57.61,1.57,7.41,0.12,0.13,0.06,1.39,1.5,0.81,0,0.0,0,0.0,4.99,0.17,2,0.12,0.27,0,0.0,43,2.49,37.21,6.977,0.06,3.07,41.51,1.91,42.42,1.1,42.11,0.29,6.03,44.23,12.47,38.6,2.67,2.44,2.03,16.41,2.09,1.1,23.72,72.62,3.71,59.38,5.74,88.89,9.05,69.23,19.25,79.22,1.45,48.0,17.36,24.61,0.14,1.1,0.12,0.0,0.46,25.0,0.35,1.39,45.83,3.42,47.46,0.58,20.0,0.99,1.33,3.6,67.74,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.17,0.17,33.33,0.06,1,100.0
K. Piątek,77,Salernitana,Hertha BSC,CF,27,12000000,2025-06-30,32,1736,7,6.96,1,0.28,23.02,31.31,Poland,Poland,right,183,77,yes,3.89,4.72,38.46,6.64,35.94,0.1,0.14,0.05,1.97,2.57,2.28,4,0.21,0,0.0,1.66,0.36,7,0.36,0.36,1,0.05,41,2.13,46.34,17.073,0.05,0.31,66.67,0.05,100.0,0.26,60.0,0.05,1.24,33.33,5.81,23.21,3.27,0.62,0.31,12.65,2.33,1.04,17.78,76.68,3.11,51.67,5.75,84.68,5.18,82.0,16.75,77.09,0.78,73.33,13.62,12.74,0.01,0.31,0.05,0.05,0.31,16.67,0.1,1.35,50.0,0.93,50.0,0.26,20.0,0.31,0.16,1.5,58.62,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,0.0
M. Friedrich,77,Borussia M'gladbach,Union Berlin,RCB,26,8000000,2026-06-30,34,3255,5,2.22,2,0.5,15.79,59.19,Germany,Germany,right,192,81,no,10.09,6.44,69.1,4.34,61.15,0.69,0.76,0.5,4.95,5.42,0.72,1,0.03,0,0.0,0.8,0.14,5,0.14,0.06,4,0.11,21,0.58,28.57,23.81,0.06,0.39,28.57,0.03,0.0,0.36,30.77,0.0,0.77,46.43,1.99,41.67,0.97,1.02,0.3,33.65,0.55,0.58,48.25,86.82,21.48,78.12,4.34,91.08,18.36,96.39,39.65,91.98,8.24,64.43,22.2,39.51,0.01,0.19,0.06,0.0,0.25,66.67,0.14,7.02,68.9,0.75,37.04,0.61,45.45,0.3,0.11,11.0,80.9,0,,0,,0,0.0,0.0,0.0,,,2.43,,,0.0,0.0,0.0,0.0,0,0.0
B. Embolo,77,Monaco,Borussia M'gladbach,"CF, AMF",25,20000000,2026-06-30,31,1556,5,8.67,2,1.31,36.9,36.36,Cameroon,"Cameroon, Switzerland",right,187,88,no,4.34,4.05,55.71,5.49,35.79,0.35,0.42,0.06,1.74,2.11,2.08,4,0.23,0,0.0,4.97,0.29,5,0.29,0.5,0,0.0,40,2.31,55.0,12.5,0.12,0.81,21.43,0.29,20.0,0.4,14.29,0.29,5.67,56.12,19.84,33.53,4.22,2.37,1.27,15.39,1.97,2.95,23.95,77.54,4.57,55.7,6.07,86.67,5.78,83.0,22.67,80.36,0.46,37.5,12.97,4.73,0.08,0.81,0.17,0.06,0.93,37.5,0.52,1.39,66.67,1.74,56.67,0.81,28.57,1.39,0.23,1.85,68.75,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
V. Lazaro,77,Torino,Borussia M'gladbach,"LWB, RAMF, RW",26,6500000,2024-06-30,22,1328,2,2.49,0,0.78,16.06,47.68,Austria,Austria,right,180,73,yes,7.52,4.74,60.0,2.44,44.44,0.2,0.26,0.07,4.47,5.71,0.34,3,0.2,0,0.0,3.19,0.14,2,0.14,0.17,0,0.0,16,1.08,25.0,12.5,0.0,2.03,46.67,0.88,53.85,1.15,41.18,0.2,2.91,62.79,6.37,43.62,1.9,1.76,0.68,23.92,1.83,0.88,33.75,79.52,8.81,61.54,9.08,94.03,9.28,81.02,29.41,83.87,2.37,54.29,17.02,24.98,0.05,0.95,0.14,0.0,0.41,33.33,0.34,3.46,62.75,1.9,53.57,0.2,0.0,0.41,0.88,5.76,62.35,0,,0,,0,0.0,0.0,0.0,,,0.68,,,0.41,0.07,0.0,0.68,0,0.0
J. Córdoba,77,Krasnodar,Hertha BSC,CF,29,11000000,2025-06-30,21,1636,7,7.49,1,1.14,27.89,36.69,Colombia,Colombia,right,188,85,no,3.08,3.3,41.67,5.34,37.11,0.22,0.3,0.06,1.49,2.01,1.93,3,0.17,0,0.0,2.92,0.39,7,0.39,0.41,2,0.11,45,2.48,42.22,15.556,0.06,0.88,31.25,0.22,25.0,0.66,33.33,0.11,2.53,60.87,12.82,39.48,4.4,0.99,0.22,8.31,1.6,2.48,14.91,77.12,1.38,68.0,5.06,88.04,4.73,75.58,13.42,80.33,0.61,72.73,16.57,14.91,0.06,0.94,0.0,0.06,0.39,14.29,0.22,1.1,60.0,0.61,36.36,0.22,0.0,0.55,0.17,0.83,66.67,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.0,0.0,0.0,0.0,0,0.0
M. Dabbur,77,Hoffenheim,Hoffenheim,CF,30,4000000,2024-06-30,22,1070,4,5.25,0,0.42,25.57,32.89,Israel,Israel,right,183,78,no,4.54,4.29,54.9,3.11,29.73,0.42,0.54,0.08,1.77,2.28,1.68,2,0.17,0,0.0,3.87,0.34,4,0.34,0.44,0,0.0,27,2.27,55.56,14.815,0.0,0.84,60.0,0.59,71.43,0.25,33.33,0.17,4.71,39.29,13.37,30.82,3.11,1.01,0.59,16.32,2.19,1.85,25.91,77.27,7.07,66.67,5.05,85.0,7.65,81.32,23.72,78.01,1.43,76.47,13.71,11.0,0.04,0.59,0.25,0.0,1.26,20.0,0.34,2.94,71.43,2.02,66.67,1.51,27.78,1.26,0.42,4.37,80.77,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.08,0.08,0.0,0.08,1,0.0
A. Schwolow,77,Schalke 04,Hertha BSC,GK,30,1500000,2025-06-30,26,2493,0,0.0,0,0.0,0.54,73.33,Germany,Germany,right,190,86,yes,0.94,0.07,50.0,0.25,85.71,0.0,0.0,0.0,0.9,1.2,0.0,0,0.0,0,0.0,0.04,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,100.0,0.11,100.0,0.0,0.0,0.0,16.32,0.22,0.18,22.2,88.78,9.93,76.73,0.0,0.0,11.59,99.07,15.74,98.17,6.39,66.67,30.06,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,36.0,0.04,0.0,0.0,0.0,0.0,0.0,4.77,65.15,39,1.41,108,3.9,8,63.89,36.49,1.32,-2.51,-0.091,0.0,1.19,0.25,,,,0.0,0,0.0
S. Sané,77,,Schalke 04,"CB, LCB",32,500000,,14,1153,0,0.56,0,0.2,19.05,64.75,France,"France, Senegal",right,196,85,no,11.47,4.76,62.3,8.66,72.07,0.47,0.59,0.94,8.04,10.16,1.09,5,0.39,0,0.0,0.7,0.0,0,0.0,0.04,0,0.0,5,0.39,20.0,0.0,0.0,0.08,100.0,0.08,100.0,0.0,0.0,0.0,0.86,63.64,2.42,51.61,0.55,0.94,0.0,31.77,0.23,1.25,47.3,87.79,17.09,77.17,2.19,96.43,24.74,94.95,41.84,93.28,5.39,44.93,20.58,29.67,0.02,0.08,0.0,0.0,0.08,0.0,0.0,4.68,60.0,0.39,80.0,0.47,66.67,0.55,0.08,6.32,69.14,0,,0,,0,0.0,0.0,0.0,,,1.56,,,0.0,0.0,0.0,0.0,0,0.0
S. Rode,77,Eintracht Frankfurt,Eintracht Frankfurt,"LCMF, RCMF",31,2500000,2024-06-30,27,1724,1,0.1,0,1.72,17.91,49.85,Germany,Germany,right,180,75,no,11.38,9.24,50.85,2.04,46.15,0.89,1.19,0.16,5.79,7.8,1.57,10,0.52,0,0.0,1.57,0.05,1,0.05,0.01,0,0.0,3,0.16,100.0,33.333,0.0,0.89,35.29,0.21,25.0,0.63,33.33,0.05,0.94,83.33,2.35,68.89,0.63,2.19,1.25,35.29,0.31,0.99,52.67,85.93,15.61,73.91,8.04,97.4,19.89,90.03,48.45,89.33,3.34,50.0,17.44,28.78,0.09,0.89,0.16,0.0,0.63,50.0,0.16,6.73,72.09,2.3,50.0,1.36,30.77,0.99,0.26,6.21,72.27,0,,0,,0,0.0,0.0,0.0,,,1.36,,,0.05,0.0,0.0,0.1,0,0.0
J. Guilavogui,77,Wolfsburg,Wolfsburg,"DMF, RDMF, RCB",32,3500000,2023-06-30,20,822,0,0.46,0,0.59,16.42,61.33,France,"France, Guinea",right,188,77,no,12.81,7.12,61.54,4.38,62.5,0.55,0.74,0.44,7.88,10.59,1.75,3,0.33,0,0.0,0.22,0.0,0,0.0,0.05,0,0.0,5,0.55,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.22,50.0,2.52,60.87,0.44,0.33,0.22,28.47,0.22,0.44,46.42,88.21,15.99,76.71,6.57,96.67,19.05,94.83,41.82,90.58,4.49,68.29,17.78,28.18,0.06,0.33,0.0,0.0,0.44,25.0,0.11,7.45,69.12,1.42,38.46,0.44,0.0,0.77,0.11,7.88,81.94,0,,0,,0,0.0,0.0,0.0,,,1.64,,,0.0,0.0,0.0,0.0,0,0.0
D. Caligiuri,77,Augsburg,Augsburg,"RW, RWB, LW",34,600000,2023-06-30,33,2817,6,4.67,4,5.05,26.74,45.52,Germany,"Germany, Italy",right,182,80,no,10.61,8.91,58.06,2.91,32.97,0.51,0.54,0.16,4.92,5.24,1.12,5,0.16,0,0.0,3.58,0.19,4,0.13,0.15,1,0.03,39,1.25,38.46,15.385,0.13,1.31,31.71,0.29,44.44,0.99,25.81,0.0,4.28,55.97,11.28,43.06,1.21,1.92,1.15,18.47,1.66,1.85,30.06,74.07,10.8,63.61,5.14,87.58,8.34,80.84,25.72,78.76,3.13,51.02,17.85,34.34,0.16,1.34,0.06,0.0,0.83,34.62,0.42,3.93,59.35,2.14,55.22,0.99,32.26,0.86,0.45,6.17,70.98,0,,0,,0,0.0,0.0,0.0,,,0.29,,,2.2,0.26,25.0,2.46,3,66.667
