Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Divković,62,Brøndby,Brøndby,"CF, AMF, RWF",23,700000,2026-06-30,23,1396,1,3.35,0,1.44,20.11,36.54,Croatia,Croatia,left,181,74,no,3.48,2.58,57.5,2.77,44.19,0.26,0.33,0.19,1.74,2.24,0.52,3,0.19,0,0.0,3.09,0.06,1,0.06,0.22,0,0.0,37,2.39,29.73,2.703,0.0,1.1,52.94,0.58,66.67,0.52,37.5,0.19,3.42,52.83,11.09,31.98,3.8,0.84,0.58,13.67,1.42,1.81,19.21,78.19,3.48,59.26,6.51,87.13,5.67,78.41,16.57,82.88,1.55,45.83,16.87,20.38,0.09,0.71,0.0,0.0,0.13,0.0,0.13,1.55,37.5,1.55,62.5,0.19,33.33,0.71,0.58,1.68,65.38,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.13,0.13,50.0,2.06,0,0
S. Berger,62,Viborg,Viborg,"RCMF, LCMF",19,250000,2024-12-31,22,488,0,0.36,1,0.46,19.18,33.65,Denmark,Denmark,left,0,0,no,5.9,7.75,42.86,1.48,0.0,0.0,0.0,0.37,2.58,3.82,2.58,1,0.18,0,0.0,2.03,0.0,0,0.0,0.07,0,0.0,4,0.74,75.0,0.0,0.18,0.74,50.0,0.55,33.33,0.18,100.0,0.18,2.21,33.33,7.19,30.77,0.74,2.03,1.48,14.39,0.37,0.74,25.82,77.14,7.38,52.5,5.9,100.0,7.38,82.5,23.98,80.0,1.11,33.33,14.09,8.79,0.09,0.74,0.18,0.0,0.92,40.0,0.37,2.77,53.33,1.48,50.0,0.55,0.0,0.18,0.37,2.77,46.67,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.0,0,0
Z. Duncan,62,AGF,AGF,"LCMF, DMF",22,300000,2025-12-31,6,204,0,0.0,0,0.02,18.09,34.15,Australia,Australia,right,183,75,no,5.29,5.74,46.15,2.65,50.0,0.88,0.98,0.0,1.76,1.97,2.21,0,0.0,0,0.0,0.88,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.0,0.0,1.76,50.0,4.41,30.0,0.88,0.88,0.88,12.35,0.88,0.44,27.35,77.42,8.82,65.0,6.62,100.0,8.38,84.21,25.15,84.21,1.76,0.0,14.88,11.25,0.01,0.44,0.0,0.0,0.0,0.0,0.0,3.53,62.5,0.88,50.0,0.44,0.0,0.44,0.0,2.21,40.0,0,,0,,0,0.0,0.0,0.0,,,0.88,,,0.0,0.0,0.0,0.0,0,0
N. Mickelson,62,OB,OB,RB,23,450000,2025-06-30,24,2180,0,0.11,2,1.99,22.25,47.87,Norway,Norway,right,185,80,no,9.21,8.13,52.79,1.82,38.64,0.29,0.37,0.21,4.62,5.92,0.83,2,0.08,0,0.0,3.67,0.0,0,0.0,0.0,0,0.0,5,0.21,0.0,0.0,0.08,2.68,30.77,0.0,0.0,2.64,31.25,0.21,3.96,69.79,8.88,50.23,0.37,3.39,1.65,27.78,1.28,1.53,40.46,83.88,10.65,68.6,10.73,96.54,12.96,86.31,34.64,91.3,3.3,46.25,18.17,32.98,0.08,0.54,0.04,0.04,0.08,100.0,0.29,2.64,56.25,2.89,44.29,0.5,66.67,0.5,0.91,6.73,68.71,0,,0,,0,0.0,0.0,0.0,,,1.28,,,0.04,0.04,0.0,0.12,0,0
C. Björk,62,Brøndby,Brøndby,CF,22,400000,2026-06-30,11,370,0,2.25,0,0.05,23.35,36.46,Sweden,Sweden,right,184,74,no,4.14,4.14,70.59,3.41,28.57,0.0,0.0,0.0,1.22,1.58,1.46,1,0.24,0,0.0,3.41,0.0,0,0.0,0.55,0,0.0,11,2.68,36.36,0.0,0.0,0.24,100.0,0.0,0.0,0.24,100.0,0.0,2.92,75.0,9.73,35.0,3.65,1.46,1.22,7.3,2.68,1.7,10.22,69.05,1.7,57.14,3.16,84.62,2.19,88.89,9.97,68.29,0.0,0.0,11.31,0.0,0.01,0.24,0.24,0.0,0.24,0.0,0.0,0.73,33.33,1.46,50.0,0.0,0.0,0.73,0.24,1.46,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
J. Žambůrek,62,Viborg,Viborg,"LCMF, RWF, RCMF",21,500000,2025-06-30,14,427,0,0.33,1,0.37,24.03,36.84,Czech Republic,Czech Republic,left,182,70,no,5.48,5.27,44.0,1.05,20.0,0.42,0.62,0.0,2.74,4.02,1.9,3,0.63,0,0.0,4.43,0.0,0,0.0,0.07,0,0.0,5,1.05,20.0,0.0,0.21,1.26,33.33,0.42,0.0,0.84,50.0,0.63,6.32,56.67,14.33,38.24,1.69,1.48,0.0,30.14,1.69,1.48,38.57,84.7,9.06,67.44,10.75,94.12,11.8,87.5,35.2,88.62,2.11,50.0,16.83,15.3,0.08,0.42,0.0,0.0,0.42,50.0,0.21,4.43,71.43,2.53,25.0,0.84,50.0,0.63,0.63,3.37,81.25,0,,0,,0,0.0,0.0,0.0,,,0.21,,,0.0,0.0,0.0,0.0,0,0
M. Kaalund,62,Silkeborg,Silkeborg,LCMF,25,300000,2024-06-30,7,459,0,0.42,0,0.24,20.39,39.42,Denmark,Denmark,right,183,75,no,7.84,7.25,45.95,2.55,30.77,0.0,0.0,0.2,4.51,5.11,1.57,2,0.39,0,0.0,1.96,0.0,0,0.0,0.08,0,0.0,8,1.57,50.0,0.0,0.0,0.78,50.0,0.59,66.67,0.2,0.0,0.2,0.78,100.0,5.69,27.59,2.55,1.76,0.78,44.31,0.59,0.78,58.82,86.67,16.47,77.38,11.96,100.0,16.67,90.59,54.31,89.53,3.73,52.63,15.18,27.51,0.05,0.98,0.0,0.0,0.2,0.0,0.0,6.27,75.0,1.37,71.43,0.39,0.0,1.37,0.39,7.06,61.11,0,,0,,0,0.0,0.0,0.0,,,0.78,,,0.0,0.0,0.0,0.98,0,0
G. Dahl,62,Silkeborg,Silkeborg,LB,26,300000,2023-06-30,10,944,0,0.18,0,1.04,15.06,52.53,Denmark,Denmark,left,181,75,no,9.72,7.63,65.0,2.86,33.33,0.19,0.21,0.1,4.58,5.12,1.05,2,0.19,0,0.0,1.43,0.0,0,0.0,0.02,0,0.0,3,0.29,33.33,0.0,0.0,1.91,40.0,1.91,40.0,0.0,0.0,0.19,0.57,66.67,2.19,34.78,0.86,1.53,0.67,31.75,3.43,0.19,43.38,84.18,13.16,73.91,7.82,97.56,14.11,86.49,38.71,88.92,2.96,48.39,16.89,29.99,0.1,1.05,0.0,0.0,0.57,33.33,0.29,3.24,67.65,2.29,62.5,0.38,25.0,0.76,0.67,7.34,63.64,0,,0,,0,0.0,0.0,0.0,,,0.19,,,0.19,0.0,0.0,0.0,0,0
A. Ementa,61,AaB U19,AaB,"CF, LWF",20,50000,2023-12-31,14,246,0,0.78,1,0.19,50.85,36.69,Denmark,Denmark,right,202,84,no,5.49,5.85,31.25,20.12,43.64,1.46,2.45,0.37,2.2,3.67,3.66,1,0.37,0,0.0,2.56,0.0,0,0.0,0.28,0,0.0,4,1.46,25.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,44.44,13.54,29.73,2.56,0.73,0.37,7.32,0.0,0.37,15.37,73.81,3.66,40.0,3.66,100.0,4.76,76.92,14.27,76.92,1.1,33.33,13.43,5.27,0.07,1.46,0.0,0.0,1.1,66.67,1.1,1.83,80.0,0.73,50.0,1.46,50.0,1.46,0.0,2.93,75.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
I. Said,61,Viborg,Viborg,"LWF, LW, RW",20,300000,2024-06-30,20,648,1,0.72,1,0.55,27.64,43.22,Nigeria,Nigeria,right,173,67,no,6.67,6.53,53.19,2.36,35.29,0.0,0.0,0.28,3.19,4.39,0.83,2,0.28,0,0.0,5.28,0.14,1,0.14,0.1,0,0.0,11,1.53,27.27,9.091,0.14,1.53,27.27,0.56,25.0,0.97,28.57,0.0,7.22,59.62,15.14,43.12,1.67,3.61,2.08,17.92,1.25,0.97,26.67,75.0,6.94,64.0,6.81,89.8,7.08,66.67,23.33,80.36,1.81,46.15,15.98,16.01,0.08,0.97,0.28,0.0,0.28,50.0,0.42,2.64,52.63,2.36,47.06,0.56,50.0,1.11,0.42,2.64,68.42,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
J. Breum,61,OB,OB,"LAMF, RAMF",18,500000,2026-06-30,21,906,4,3.05,0,1.38,23.64,44.96,Denmark,Denmark,right,0,0,no,6.06,6.66,56.72,2.78,21.43,0.1,0.13,0.0,2.19,2.91,0.6,0,0.0,0,0.0,4.67,0.4,4,0.4,0.3,0,0.0,25,2.48,48.0,16.0,0.0,2.38,16.67,0.89,22.22,1.49,13.33,0.5,5.07,54.9,10.53,45.28,3.77,1.69,1.39,19.47,1.29,1.79,27.32,74.18,6.66,56.72,6.46,90.77,9.34,77.66,23.15,82.83,2.19,31.82,19.54,25.86,0.14,1.29,0.0,0.1,0.5,60.0,0.6,2.68,59.26,2.88,48.28,0.79,50.0,1.19,0.5,4.27,69.77,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.3,0.0,0.0,0.0,0,0
S. Tengstedt,61,Silkeborg,Silkeborg,"AMF, RWF, CF",22,300000,2024-06-30,23,407,2,2.41,1,0.97,28.08,37.01,Denmark,Denmark,left,187,82,no,6.41,7.3,63.64,1.11,0.0,0.22,0.31,0.0,1.55,2.16,0.88,1,0.22,0,0.0,2.21,0.44,2,0.44,0.53,0,0.0,9,1.99,33.33,22.222,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,36.84,14.59,30.3,1.77,2.43,1.55,20.12,0.66,0.22,28.08,92.91,5.97,92.59,8.4,92.11,7.52,94.12,27.86,92.86,0.22,100.0,13.68,2.01,0.22,0.88,0.0,0.0,0.0,0.0,0.66,1.99,100.0,0.44,100.0,0.0,0.0,0.66,0.0,2.43,63.64,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,1.33,0,0
O. Ross,60,AaB U19,AaB,"RCMF, LCMF, RWB",17,100000,2025-06-30,11,392,0,0.51,0,0.05,24.34,41.51,Denmark,Denmark,,0,0,no,7.81,7.12,61.29,2.53,9.09,1.38,1.86,0.0,2.07,2.78,1.61,2,0.46,0,0.0,4.13,0.0,0,0.0,0.12,0,0.0,5,1.15,40.0,0.0,0.0,1.84,12.5,0.92,0.0,0.92,25.0,0.23,5.28,56.52,11.25,38.78,1.38,0.92,0.46,17.68,0.46,2.53,26.4,75.65,6.66,51.72,6.66,93.1,8.04,80.0,22.73,83.84,1.84,37.5,20.96,20.99,0.01,0.23,0.0,0.0,0.92,50.0,0.23,4.13,55.56,2.07,55.56,1.38,33.33,0.69,0.23,4.36,57.89,0,,0,,0,0.0,0.0,0.0,,,1.15,,,0.0,0.0,0.0,0.0,0,0
D. Svensson,60,Nordsjælland,Nordsjælland,"LB, LWB",20,600000,2025-06-30,27,1149,1,0.63,0,0.33,14.26,57.69,Sweden,Sweden,left,178,72,no,8.93,6.97,68.54,2.11,33.33,0.23,0.32,0.23,3.92,5.34,0.7,1,0.08,0,0.0,2.11,0.08,1,0.08,0.05,1,0.08,8,0.63,37.5,12.5,0.0,1.64,38.1,1.49,36.84,0.16,50.0,0.16,1.8,56.52,3.21,60.98,1.33,0.86,0.16,33.76,2.35,0.63,45.9,85.15,15.27,71.79,10.57,98.52,13.0,88.55,41.83,89.33,2.51,43.75,18.15,20.07,0.03,0.39,0.0,0.0,0.39,60.0,0.16,4.46,59.65,2.19,50.0,0.31,25.0,0.7,0.78,7.36,67.02,0,,0,,0,0.0,0.0,0.0,,,1.02,,,0.23,0.0,0.0,0.39,0,0
M. Hannesbo,60,AaB,AaB,"LWB, LB, CF",20,400000,2025-06-30,12,237,0,0.03,0,0.26,18.23,33.33,Denmark,Denmark,left,185,76,no,5.32,6.08,37.5,3.04,12.5,0.0,0.0,0.0,3.04,4.44,1.14,0,0.0,0,0.0,2.28,0.0,0,0.0,0.01,0,0.0,1,0.38,100.0,0.0,0.0,4.56,25.0,4.18,27.27,0.38,0.0,1.14,1.9,40.0,4.94,30.77,3.04,1.14,1.14,21.65,1.52,0.38,31.9,75.0,7.59,60.0,7.59,95.0,11.39,66.67,25.44,86.57,1.9,40.0,18.18,15.79,0.1,0.76,0.0,0.0,0.38,0.0,0.38,3.42,66.67,3.42,22.22,0.38,0.0,0.38,0.38,2.28,83.33,0,,0,,0,0.0,0.0,0.0,,,1.52,,,0.0,0.0,0.0,0.0,0,0
F. Bundgaard,60,Randers U19,Randers,"RW, AMF, CF",18,300000,2023-06-30,15,313,0,0.37,0,0.42,33.07,33.04,Denmark,Denmark,left,176,67,no,7.48,8.91,41.94,7.19,16.0,0.29,0.42,0.0,3.45,5.0,1.73,2,0.58,0,0.0,4.31,0.0,0,0.0,0.11,0,0.0,8,2.3,50.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0,0.0,6.33,45.45,12.94,33.33,2.3,2.88,2.3,15.24,0.86,1.44,20.42,69.01,6.61,56.52,4.03,78.57,4.6,81.25,18.4,70.31,1.73,66.67,13.11,13.54,0.12,0.86,0.0,0.0,1.15,25.0,0.29,3.16,45.45,0.29,100.0,1.15,25.0,0.86,0.0,3.45,58.33,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.0,0.0,0.0,1.73,0,0
R. Østrøm,60,Silkeborg,OB,"RB, LB",20,350000,2026-06-30,11,702,0,0.05,0,1.05,17.69,50.72,Denmark,"Denmark, Norway",right,188,80,no,9.49,9.74,52.63,2.05,50.0,0.13,0.17,0.26,4.23,5.63,1.28,0,0.0,0,0.0,1.28,0.0,0,0.0,0.01,0,0.0,1,0.13,0.0,0.0,0.0,1.41,36.36,0.0,0.0,1.41,36.36,0.0,1.15,55.56,3.46,33.33,0.64,1.41,0.64,26.92,1.15,0.13,41.28,80.43,15.38,69.17,5.51,97.67,13.97,86.24,37.05,83.74,2.82,59.09,17.18,27.53,0.13,0.77,0.13,0.0,0.51,25.0,0.64,4.23,72.73,1.67,61.54,0.38,33.33,0.64,0.51,9.36,72.6,0,,0,,0,0.0,0.0,0.0,,,1.15,,,0.0,0.0,0.0,0.0,0,0
M. Fenger,60,OB,OB,"CF, LAMF",21,500000,2025-06-30,32,1750,6,4.13,0,0.81,26.74,36.73,Denmark,Denmark,right,182,66,no,4.32,4.53,54.55,7.51,34.93,0.05,0.07,0.1,1.8,2.48,1.03,0,0.0,0,0.0,1.95,0.31,6,0.31,0.21,1,0.05,24,1.23,41.67,25.0,0.0,0.21,0.0,0.15,0.0,0.0,0.0,0.15,2.47,56.25,9.46,32.07,2.98,1.54,0.87,9.0,1.85,1.29,14.71,83.57,2.62,72.55,4.94,91.67,3.55,84.06,14.3,85.97,0.21,0.0,13.05,3.89,0.04,0.72,0.05,0.0,0.15,33.33,0.36,1.75,79.41,0.41,50.0,0.15,33.33,0.77,0.0,1.18,73.91,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
A. Jatta,60,Viborg,Viborg,CF,23,300000,2024-06-30,26,732,3,4.26,0,0.77,22.62,38.59,Gambia,Gambia,right,192,75,no,4.3,2.83,73.91,7.99,36.92,0.25,0.37,0.0,1.97,2.96,0.98,0,0.0,0,0.0,1.35,0.37,3,0.37,0.52,1,0.12,15,1.84,40.0,20.0,0.0,0.25,50.0,0.12,100.0,0.12,0.0,0.0,0.74,66.67,7.5,27.87,3.32,0.49,0.12,8.85,1.97,0.37,15.12,81.3,2.21,61.11,4.18,94.12,5.53,82.22,14.88,81.82,0.12,0.0,14.79,2.32,0.09,0.37,0.0,0.0,0.49,0.0,0.12,0.61,40.0,0.61,40.0,0.37,0.0,0.25,0.12,0.86,42.86,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
N. Brock-Madsen,60,Randers,Randers,CF,29,350000,2023-06-30,19,635,1,1.45,0,0.15,37.98,35.07,Denmark,Denmark,right,191,88,no,3.97,5.67,47.5,12.33,41.38,0.14,0.18,0.28,1.13,1.42,2.69,2,0.28,0,0.0,1.42,0.14,1,0.14,0.21,1,0.14,7,0.99,57.14,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,55.56,10.2,23.61,1.98,0.43,0.14,8.79,2.13,0.85,16.16,74.56,2.69,52.63,4.96,85.71,2.69,78.95,16.02,74.34,0.14,100.0,10.41,1.34,0.02,0.57,0.0,0.0,0.14,100.0,0.14,0.99,71.43,0.43,66.67,0.14,100.0,0.43,0.0,0.99,42.86,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
L. Walta,58,Nordsjælland,Nordsjælland,"RCMF, LCMF",19,400000,,14,464,0,0.39,1,0.86,20.75,43.93,Finland,Finland,right,0,0,no,9.89,11.25,53.45,0.97,0.0,0.39,0.57,0.19,3.49,5.14,1.55,2,0.39,0,0.0,0.58,0.0,0,0.0,0.08,0,0.0,3,0.58,33.33,0.0,0.19,0.78,25.0,0.58,33.33,0.19,0.0,0.0,1.75,11.11,5.24,29.63,0.97,0.97,0.0,33.75,0.39,0.97,50.04,80.62,15.71,59.26,8.92,100.0,19.2,85.86,41.51,86.92,8.15,50.0,18.48,35.27,0.17,1.75,0.0,0.0,1.16,0.0,0.58,11.06,68.42,3.1,37.5,1.55,25.0,0.78,0.19,8.34,74.42,0,,0,,0,0.0,0.0,0.0,,,0.39,,,1.16,0.0,0.0,3.49,0,0
M. Enggård,58,Randers U19,Randers,"LDMF, RDMF, RCMF",18,200000,2025-06-30,7,176,0,0.0,0,0.0,16.88,51.52,Denmark,Denmark,right,179,65,no,8.69,12.27,54.17,0.51,100.0,0.0,0.0,0.51,2.05,2.61,1.53,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,2.56,40.0,0.51,0.51,0.51,24.55,0.0,0.51,38.86,86.84,9.2,77.78,8.69,88.24,10.23,95.0,35.28,89.86,3.58,57.14,13.19,18.47,0.0,0.51,0.0,0.0,0.0,0.0,0.0,3.58,71.43,0.51,100.0,0.51,100.0,0.51,0.0,6.14,41.67,0,,0,,0,0.0,0.0,0.0,,,1.02,,,0.0,0.0,0.0,0.0,0,0
A. Lind,58,Silkeborg,Silkeborg,CF,20,250000,2025-12-31,6,245,1,0.48,0,0.16,25.35,24.64,Denmark,Denmark,right,186,85,no,3.31,2.94,25.0,2.2,0.0,0.73,0.8,0.37,1.84,2.0,0.37,0,0.0,0,0.0,2.57,0.37,1,0.37,0.18,0,0.0,5,1.84,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,30.77,15.06,34.15,4.41,2.57,1.1,6.24,0.37,0.37,11.39,74.19,2.2,83.33,0.73,50.0,3.67,60.0,11.39,74.19,0.0,0.0,7.83,0.0,0.06,0.73,0.0,0.0,0.0,0.0,0.37,0.73,100.0,0.37,100.0,0.0,0.0,0.73,0.0,0.37,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
E. Ogura,57,Nordsjælland,Nordsjælland,GK,20,200000,,7,687,0,0.0,0,0.0,3.41,96.15,Ghana,Ghana,,0,0,no,1.44,0.13,100.0,2.36,100.0,0.0,0.0,0.0,1.31,1.62,0.0,1,0.13,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.26,0.26,26.59,74.88,13.76,57.14,0.0,0.0,11.0,94.05,17.82,96.32,8.78,31.34,30.63,49.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,25.0,0.39,0.0,0.0,0.0,0.0,0.0,6.42,38.78,16,2.1,44,5.76,0,63.64,11.46,1.5,-4.54,-0.595,0.0,4.32,2.36,,,,0.0,0,0
P. Mattsson,57,Silkeborg,Silkeborg,"DMF, RCMF",21,150000,2024-12-31,18,255,0,0.15,0,0.0,24.71,61.43,Denmark,Denmark,right,181,74,no,15.88,11.65,75.76,4.59,61.54,0.35,0.54,0.0,6.71,10.18,1.76,0,0.0,0,0.0,0.35,0.0,0,0.0,0.05,0,0.0,2,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,25.0,4.59,23.08,0.71,2.82,0.0,56.12,0.35,0.0,73.41,89.42,25.76,78.08,10.24,100.0,26.82,93.42,69.53,92.39,3.88,36.36,13.48,10.35,0.0,0.0,0.0,0.0,0.35,0.0,0.0,10.59,80.0,2.12,33.33,1.06,0.0,1.06,0.0,10.24,79.31,0,,0,,0,0.0,0.0,0.0,,,1.06,,,0.0,0.0,0.0,0.0,0,0
M. Søndergaard,56,Viborg,Viborg,"RCMF, LCMF",19,150000,2023-06-30,6,178,0,0.41,0,0.55,19.72,38.46,Denmark,Denmark,right,0,0,no,7.58,7.08,64.29,2.53,20.0,1.01,1.36,0.51,2.02,2.73,1.01,0,0.0,0,0.0,1.52,0.0,0,0.0,0.21,0,0.0,2,1.01,50.0,0.0,0.0,0.51,100.0,0.0,0.0,0.51,100.0,0.0,0.51,0.0,7.08,21.43,2.53,0.51,0.51,29.33,1.01,1.01,40.45,88.75,13.15,80.77,10.11,95.0,13.15,88.46,37.92,92.0,2.02,25.0,16.88,20.33,0.28,1.52,0.0,0.0,0.51,100.0,1.01,6.57,76.92,1.52,66.67,0.51,0.0,1.52,0.51,5.06,80.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
A. Gaaei,55,Viborg U19,Viborg,"RWF, RW",19,150000,2023-06-30,6,256,0,0.33,0,0.28,28.13,46.25,Denmark,Denmark,,0,0,no,8.44,8.79,64.0,4.92,28.57,0.0,0.0,0.35,2.81,3.69,1.41,1,0.35,0,0.0,6.33,0.0,0,0.0,0.12,0,0.0,6,2.11,50.0,0.0,0.0,4.22,25.0,0.0,0.0,4.22,25.0,1.05,6.68,63.16,11.25,46.88,2.46,1.76,1.76,19.34,2.46,0.35,27.77,64.56,5.98,47.06,6.33,100.0,11.25,59.38,21.09,76.67,2.81,25.0,18.05,17.65,0.1,1.05,0.0,0.0,0.0,0.0,0.35,4.22,50.0,5.63,37.5,0.0,0.0,1.41,0.35,3.87,81.82,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
