Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Kruse,80,Wolfsburg,Wolfsburg,"CF, AMF, LWF",34,3500000,2023-06-30,30,2502,12,9.35,4,4.15,12.84,40.62,Germany,Germany,left,180,76,no,2.48,2.37,53.03,2.09,31.03,0.07,0.08,0.0,1.15,1.33,0.25,1,0.04,0,0.0,3.2,0.43,7,0.25,0.34,1,0.04,48,1.73,50.0,25.0,0.14,2.19,31.15,1.69,36.17,0.5,14.29,0.14,1.73,60.42,4.78,41.35,2.12,1.04,0.83,24.57,2.52,0.58,32.12,76.37,7.37,67.32,8.67,90.04,9.96,75.81,27.55,80.68,2.55,64.79,18.1,34.19,0.15,1.12,0.11,0.04,1.19,51.52,0.65,3.24,68.89,2.73,57.89,1.04,48.28,1.26,0.68,4.78,71.43,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.65,0.11,0.0,0.72,5,100.0
D. Szoboszlai,79,RB Leipzig,RB Leipzig,"AMF, LCMF, LW",21,28000000,2026-06-30,31,1644,6,5.35,7,5.84,17.74,44.14,Hungary,Hungary,right,186,74,no,6.35,4.87,55.06,2.46,40.0,0.11,0.16,0.16,3.56,5.16,0.71,2,0.11,0,0.0,3.67,0.33,6,0.33,0.29,0,0.0,39,2.14,35.9,15.385,0.38,2.19,42.5,1.2,40.91,0.99,44.44,0.22,3.5,48.44,6.51,43.7,2.79,1.92,1.48,35.64,1.75,1.2,46.31,82.03,10.02,69.95,12.21,93.72,13.74,83.67,42.04,84.64,2.19,72.5,16.22,27.18,0.32,2.03,0.16,0.0,1.09,25.0,0.99,4.76,70.11,3.45,63.49,0.93,35.29,1.97,0.77,5.31,80.41,0,,0,,0,0.0,0.0,0.0,,,0.22,,,1.64,0.33,50.0,3.01,1,0.0
S. Özcan,79,Borussia Dortmund,Köln,"LDMF, DMF",24,13000000,2026-06-30,31,2481,2,1.8,0,1.02,24.16,52.55,Germany,"Germany, Turkey",right,182,74,no,11.35,7.04,61.86,4.53,44.8,0.69,1.06,0.22,6.31,9.7,1.38,5,0.18,0,0.0,1.89,0.07,2,0.07,0.07,1,0.04,21,0.76,23.81,9.524,0.0,0.87,33.33,0.22,50.0,0.65,27.78,0.11,2.14,62.71,6.46,53.93,1.74,0.94,0.51,26.48,0.54,1.81,45.31,86.47,12.26,71.3,8.67,95.4,17.41,92.92,41.97,89.54,2.5,52.17,16.84,26.63,0.04,0.58,0.04,0.15,0.29,25.0,0.29,5.26,73.1,1.27,34.29,0.47,15.38,0.54,0.29,5.55,71.24,0,,0,,0,0.0,0.0,0.0,,,1.52,,,0.0,0.0,0.0,0.0,0,0.0
D. Malen,79,Borussia Dortmund,Borussia Dortmund,"CF, LWF, LAMF",23,27000000,2026-06-30,27,1776,5,5.61,2,2.11,19.86,43.62,Netherlands,"Netherlands, Suriname",right,179,78,no,3.29,2.23,68.18,1.17,39.13,0.15,0.23,0.05,1.62,2.5,0.56,2,0.1,0,0.0,5.22,0.25,5,0.25,0.28,1,0.05,46,2.33,39.13,10.87,0.1,1.82,30.56,0.81,18.75,0.96,36.84,0.15,6.69,53.79,12.97,42.58,4.36,2.43,1.27,20.17,1.06,1.57,26.1,77.28,5.68,67.86,6.64,90.84,6.59,66.92,23.97,81.18,0.35,57.14,14.06,10.24,0.11,0.81,0.05,0.2,0.91,16.67,0.41,1.62,78.13,2.13,45.24,0.86,11.76,1.22,0.56,2.58,74.51,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.1,0,0.0
E. Skhiri,79,Köln,Köln,"RDMF, DMF",27,13000000,2023-06-30,22,1958,4,2.48,0,0.56,17.7,56.88,France,"France, Tunisia",right,185,74,no,11.77,6.76,63.27,2.85,61.29,0.55,0.89,0.23,6.94,11.19,0.87,3,0.14,0,0.0,1.42,0.18,4,0.18,0.11,1,0.05,18,0.83,44.44,22.222,0.0,0.41,55.56,0.05,100.0,0.37,50.0,0.05,1.33,58.62,4.0,47.13,1.38,0.46,0.23,24.32,0.28,0.97,40.5,88.88,11.77,80.47,7.31,94.97,15.54,94.67,37.37,90.04,2.71,77.97,17.91,27.13,0.03,0.55,0.0,0.0,0.18,25.0,0.28,4.55,78.79,0.83,72.22,0.23,0.0,0.6,0.23,5.61,75.41,0,,0,,0,0.0,0.0,0.0,,,1.56,,,0.0,0.0,0.0,0.0,0,0.0
K. Bellarabi,79,Bayer Leverkusen,Bayer Leverkusen,"RAMF, RW, LAMF",32,3000000,2023-06-30,16,716,3,1.77,2,1.25,18.73,39.6,Germany,"Germany, Morocco",right,184,81,no,4.65,5.66,40.0,0.25,50.0,0.0,0.0,0.0,2.39,3.35,2.39,2,0.25,0,0.0,6.03,0.38,3,0.38,0.22,0,0.0,28,3.52,39.29,10.714,0.25,3.27,34.62,0.63,40.0,2.64,33.33,0.5,5.41,60.47,10.31,42.68,4.27,3.52,1.76,26.15,1.89,0.88,32.43,77.13,7.79,66.13,9.05,91.67,9.3,70.27,27.28,83.87,1.89,53.33,19.17,22.62,0.16,1.01,0.0,0.0,1.13,22.22,0.5,3.9,77.42,3.14,44.0,1.13,22.22,0.88,1.13,6.79,72.22,0,,0,,0,0.0,0.0,0.0,,,0.63,,,0.0,0.0,0.0,0.38,0,0.0
M. Riemann,79,Bochum,Bochum,GK,33,1200000,2025-06-30,30,2881,0,0.76,0,0.43,1.19,84.21,Germany,Germany,right,186,83,no,2.22,0.25,87.5,0.5,87.5,0.0,0.0,0.0,2.0,2.4,0.0,2,0.06,0,0.0,0.06,0.0,0,0.0,0.02,0,0.0,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,66.67,0.31,90.0,0.0,0.0,0.0,25.68,0.25,0.16,36.36,80.84,26.83,77.07,0.03,0.0,9.15,92.83,11.71,94.93,24.59,74.33,41.39,48.75,0.01,0.03,0.0,0.0,0.0,0.0,0.0,7.0,63.84,0.41,23.08,0.72,39.13,0.16,0.0,18.49,84.29,43,1.34,158,4.94,7,72.78,48.8,1.52,5.8,0.181,0.0,1.69,0.5,,,,0.0,1,0.0
L. Stindl,79,Borussia M'gladbach,Borussia M'gladbach,"AMF, CF",33,2500000,2023-06-30,26,1726,4,5.48,4,1.9,17.99,37.1,Germany,Germany,right,181,80,no,6.15,5.21,51.0,3.49,23.88,0.57,0.77,0.1,2.92,3.91,1.56,10,0.52,0,0.0,2.09,0.21,4,0.21,0.29,2,0.1,35,1.83,42.86,11.429,0.21,0.63,50.0,0.16,0.0,0.42,75.0,0.0,0.89,35.29,5.53,31.13,2.19,0.57,0.21,30.66,1.3,0.83,41.3,85.86,9.28,74.16,11.47,95.91,11.47,85.45,38.79,87.77,1.93,59.46,15.45,29.33,0.1,1.2,0.0,0.05,1.41,48.15,0.63,4.38,75.0,1.98,60.53,1.41,48.15,1.2,0.26,4.8,75.0,0,,0,,0,0.0,0.0,0.0,,,0.63,,,0.31,0.1,0.0,0.05,2,0.0
A. Modeste,79,Köln,Köln,CF,34,3000000,2023-06-30,32,2768,20,15.47,3,1.52,19.54,38.1,France,"France, Martinique",right,187,84,no,2.8,2.67,45.12,6.93,50.7,0.2,0.31,0.07,1.4,2.23,1.24,4,0.13,0,0.0,1.95,0.65,19,0.62,0.5,9,0.29,96,3.12,45.83,20.833,0.1,0.62,21.05,0.26,0.0,0.33,40.0,0.1,0.81,44.0,5.72,24.43,4.42,0.26,0.1,9.46,2.11,1.07,12.06,71.7,2.18,52.24,3.25,90.0,3.84,72.03,11.09,75.07,0.39,50.0,15.61,10.09,0.05,0.42,0.0,0.03,0.26,12.5,0.16,1.07,45.45,0.85,26.92,0.13,0.0,0.42,0.13,0.81,76.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
P. Hincapié,78,Bayer Leverkusen,Bayer Leverkusen,"LB, LCB",20,13000000,2026-06-30,27,1875,1,0.7,1,0.54,21.55,52.34,Ecuador,Ecuador,left,183,66,no,10.94,7.87,66.46,5.23,50.46,0.24,0.32,0.67,5.47,7.23,1.1,5,0.24,0,0.0,1.3,0.05,1,0.05,0.03,0,0.0,8,0.38,12.5,12.5,0.05,0.77,18.75,0.77,18.75,0.0,0.0,0.1,2.02,45.24,4.61,39.58,0.38,2.06,1.01,35.62,1.25,0.72,49.2,84.39,19.01,73.48,5.38,93.75,17.81,92.45,43.78,90.02,4.66,42.27,19.72,34.93,0.03,0.34,0.05,0.0,0.43,44.44,0.29,4.7,57.14,0.96,45.0,0.82,35.29,0.29,0.14,7.15,62.42,0,,0,,0,0.0,0.0,0.0,,,1.15,,,0.0,0.0,0.0,0.0,0,0.0
M. Simakan,78,RB Leipzig,RB Leipzig,"RCB, LCB",22,22000000,2026-06-30,28,2126,1,1.61,0,0.12,19.18,67.11,France,"France, Guinea",right,187,82,no,10.16,7.45,72.73,3.68,73.56,0.38,0.52,0.34,4.36,6.0,1.06,6,0.25,0,0.0,1.57,0.04,1,0.04,0.07,1,0.04,11,0.47,27.27,9.091,0.0,0.25,33.33,0.04,0.0,0.21,40.0,0.0,1.69,75.0,3.81,62.22,0.72,1.14,0.68,38.95,0.42,1.48,55.58,89.11,21.0,78.83,4.36,98.06,22.39,95.84,50.38,92.52,4.95,57.26,19.05,33.51,0.01,0.13,0.0,0.0,0.17,50.0,0.04,6.01,67.61,0.68,25.0,0.38,55.56,0.25,0.08,8.55,69.31,0,,0,,0,0.0,0.0,0.0,,,2.58,,,0.0,0.0,0.0,0.0,0,0.0
B. Sosa,78,Stuttgart,Stuttgart,"LWB, LB",24,23000000,2025-06-30,28,2668,1,0.77,8,7.64,14.03,52.88,Croatia,"Croatia, Germany",left,187,79,no,7.42,4.12,64.75,1.48,45.45,0.37,0.48,0.13,4.39,5.63,0.4,4,0.13,0,0.0,4.72,0.03,1,0.03,0.03,0,0.0,23,0.78,21.74,4.348,0.27,5.3,41.4,5.19,40.91,0.1,66.67,0.81,3.37,63.0,6.24,53.51,1.01,2.73,1.59,34.41,3.68,0.91,46.55,78.33,16.6,73.58,7.35,95.41,14.44,75.23,37.78,85.63,3.68,56.88,18.81,33.67,0.26,1.86,0.03,0.0,0.54,43.75,0.74,5.94,71.59,5.36,52.2,1.11,33.33,0.91,1.99,10.02,81.82,0,,0,,0,0.0,0.0,0.0,,,0.27,,,1.72,0.07,50.0,2.23,0,0.0
C. Baumgartner,78,Hoffenheim,Hoffenheim,"RCMF, AMF, RAMF",22,22000000,2025-06-30,29,2011,7,7.5,2,3.02,22.02,41.87,Austria,Austria,right,180,73,no,6.94,6.22,53.24,4.88,39.45,0.81,1.09,0.18,2.82,3.82,1.61,5,0.22,0,0.0,2.77,0.31,7,0.31,0.34,1,0.04,38,1.7,44.74,18.421,0.09,1.66,35.14,0.4,33.33,1.25,35.71,0.18,2.73,42.62,6.98,33.97,2.82,1.34,0.58,21.93,1.48,1.3,29.67,74.96,8.28,61.08,6.36,92.25,8.73,77.95,25.06,81.07,3.0,46.27,18.71,26.95,0.14,0.72,0.0,0.09,0.72,37.5,0.58,3.76,54.76,2.73,40.98,0.9,30.0,0.94,0.45,4.16,78.49,0,,0,,0,0.0,0.0,0.0,,,0.49,,,0.04,0.0,0.0,0.13,0,0.0
K. Mavropanos,78,Stuttgart,Stuttgart,"RCB, RB",24,15000000,2025-06-30,31,2893,4,3.2,0,0.15,17.23,64.44,Greece,Greece,right,194,89,no,11.85,5.57,69.27,5.16,74.1,0.75,0.91,0.75,7.25,8.83,0.68,3,0.09,0,0.0,1.4,0.12,4,0.12,0.1,0,0.0,27,0.84,40.74,14.815,0.0,0.22,14.29,0.0,0.0,0.22,14.29,0.0,1.46,63.83,3.17,50.98,1.21,1.06,0.5,33.97,0.75,0.56,50.12,83.24,21.78,73.29,3.45,92.79,20.13,92.89,42.22,88.28,7.72,57.26,22.58,43.42,0.0,0.19,0.06,0.0,0.28,33.33,0.03,7.09,63.16,0.87,25.0,1.06,23.53,0.31,0.03,10.7,70.35,0,,0,,0,0.0,0.0,0.0,,,1.87,,,0.0,0.0,0.0,0.0,0,0.0
S. Kalajdžić,78,Wolverhampton Wanderers,Stuttgart,CF,25,25000000,2027-06-30,15,1307,6,6.96,1,1.74,27.06,43.77,Austria,Austria,right,200,90,no,2.82,2.27,60.61,8.68,57.94,0.21,0.26,0.14,1.24,1.59,0.76,2,0.14,0,0.0,1.79,0.41,5,0.34,0.48,3,0.21,33,2.27,42.42,18.182,0.07,0.28,25.0,0.21,0.0,0.07,100.0,0.07,1.24,50.0,8.61,32.8,3.99,0.62,0.41,13.63,2.75,1.17,21.07,74.51,4.27,50.0,5.44,91.14,6.34,75.0,19.83,75.69,0.96,64.29,15.57,20.1,0.12,0.83,0.0,0.0,0.55,25.0,0.28,2.48,50.0,1.1,43.75,0.48,14.29,0.69,0.0,1.86,85.19,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2,50.0
A. Haidara,78,RB Leipzig,RB Leipzig,"RCMF, LCMF",24,24000000,2025-06-30,20,1404,3,1.04,1,0.38,18.01,50.18,Mali,Mali,right,175,72,no,9.04,6.35,56.57,2.76,39.53,1.15,1.69,0.19,4.29,6.3,1.35,2,0.13,0,0.0,1.79,0.19,3,0.19,0.07,1,0.06,14,0.9,35.71,21.429,0.06,0.45,28.57,0.19,33.33,0.19,33.33,0.0,1.79,60.71,5.13,48.75,0.64,0.45,0.32,33.21,0.19,0.83,48.78,85.68,15.13,76.27,5.64,97.73,17.76,90.97,44.81,88.13,3.53,61.82,16.29,27.82,0.02,0.51,0.0,0.0,0.58,44.44,0.19,8.01,76.0,1.28,65.0,0.83,46.15,0.96,0.13,7.76,74.38,0,,0,,0,0.0,0.0,0.0,,,0.13,,,0.0,0.0,0.0,0.06,0,0.0
W. Endo,78,Stuttgart,Stuttgart,"RCMF, DMF",29,8000000,2024-06-30,33,3098,4,6.17,1,1.24,23.5,53.15,Japan,Japan,right,178,76,no,9.64,7.35,61.66,3.95,61.03,0.15,0.18,0.41,4.97,6.14,0.93,4,0.12,0,0.0,1.92,0.12,4,0.12,0.18,1,0.03,43,1.25,30.23,9.302,0.03,0.32,27.27,0.06,50.0,0.26,22.22,0.09,2.53,48.28,7.61,46.18,1.39,0.93,0.52,28.03,0.32,1.74,43.08,85.37,13.39,70.5,7.29,95.22,16.44,93.29,39.71,88.15,3.08,54.72,17.27,34.88,0.04,0.32,0.0,0.03,0.67,34.78,0.2,6.01,73.43,1.02,40.0,1.02,31.43,0.38,0.12,6.39,68.64,0,,0,,0,0.0,0.0,0.0,,,0.49,,,0.0,0.0,0.0,0.0,0,0.0
E. Palacios,78,Bayer Leverkusen,Bayer Leverkusen,"LDMF, RDMF, LCMF",23,15000000,2025-06-30,23,1176,2,0.34,2,1.22,16.3,53.05,Argentina,Argentina,right,177,67,no,10.26,6.81,66.29,1.22,62.5,0.61,0.85,0.0,5.13,7.08,0.84,2,0.15,0,0.0,1.84,0.15,2,0.15,0.03,0,0.0,9,0.69,44.44,22.222,0.15,0.54,42.86,0.08,100.0,0.46,33.33,0.0,1.15,73.33,5.43,39.44,0.31,0.77,0.38,39.95,0.38,1.3,58.47,88.22,19.82,80.69,7.42,89.69,19.29,94.44,53.27,90.95,4.67,62.3,16.87,23.75,0.09,0.38,0.0,0.0,0.77,60.0,0.31,8.42,80.0,1.91,40.0,0.92,41.67,0.77,0.23,9.64,76.19,0,,0,,0,0.0,0.0,0.0,,,0.84,,,0.08,0.0,0.0,0.23,0,0.0
P. Lienhart,78,Freiburg,Freiburg,"RCB, CB",25,18000000,2024-06-30,32,3061,5,4.02,0,0.46,13.03,65.24,Austria,Austria,right,189,83,no,9.35,4.53,72.08,4.03,62.77,0.26,0.33,0.71,5.82,7.36,0.47,2,0.06,0,0.0,0.68,0.15,5,0.15,0.12,3,0.09,18,0.53,38.89,27.778,0.0,0.29,40.0,0.09,33.33,0.21,42.86,0.03,0.53,61.11,0.97,51.52,0.79,0.35,0.38,32.17,0.5,0.79,48.75,88.54,16.91,75.48,3.82,97.69,24.7,96.07,42.69,93.87,5.82,51.52,23.2,42.16,0.01,0.09,0.03,0.0,0.03,100.0,0.09,4.94,62.5,0.68,26.09,0.47,37.5,0.15,0.09,7.2,69.39,0,,0,,0,0.0,0.0,0.0,,,3.09,,,0.0,0.0,0.0,0.0,0,0.0
L. Nmecha,78,Wolfsburg,Wolfsburg,"CF, AMF",23,18000000,2025-06-30,25,1727,8,8.27,0,2.01,24.34,39.61,Germany,"Germany, England",right,185,80,no,4.59,4.22,61.73,3.7,43.66,0.42,0.58,0.21,1.56,2.17,1.72,5,0.26,0,0.0,3.7,0.42,8,0.42,0.43,2,0.1,49,2.55,42.86,16.327,0.0,1.3,24.0,0.63,33.33,0.68,15.38,0.1,3.8,50.68,11.46,39.09,4.17,1.25,0.89,14.12,1.82,1.51,18.5,69.3,3.6,50.72,4.64,82.02,5.42,63.46,16.62,73.67,0.73,35.71,15.46,15.93,0.1,0.52,0.16,0.0,0.57,63.64,0.31,1.15,63.64,1.72,51.52,0.42,50.0,0.89,0.42,2.24,48.84,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
M. Thuram,78,Borussia M'gladbach,Borussia M'gladbach,"CF, LAMF, LWF",25,20000000,2023-06-30,20,951,3,4.29,0,1.11,34.07,41.11,France,"France, Guadeloupe",right,192,88,no,4.45,4.45,59.57,6.44,38.24,0.09,0.13,0.0,1.7,2.29,0.85,2,0.19,0,0.0,5.87,0.28,3,0.28,0.41,1,0.09,27,2.56,33.33,11.111,0.0,0.85,44.44,0.47,40.0,0.38,50.0,0.0,7.48,58.23,16.66,40.34,4.26,3.03,1.32,14.1,2.65,2.08,18.26,75.13,3.5,67.57,3.88,90.24,6.53,75.36,17.03,77.22,0.38,50.0,14.61,7.36,0.1,0.76,0.0,0.0,1.04,27.27,0.66,1.14,66.67,1.14,50.0,1.14,33.33,0.95,0.38,1.8,89.47,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
R. Bensebaini,78,Borussia M'gladbach,Borussia M'gladbach,"LCB, LB, LWB",27,17000000,2023-06-30,22,2051,4,4.14,1,0.93,19.57,55.83,Algeria,Algeria,left,186,82,no,11.94,6.67,59.21,4.48,55.88,1.05,1.47,0.39,6.93,9.65,1.32,6,0.26,0,0.0,2.46,0.18,2,0.09,0.18,1,0.04,26,1.14,34.62,15.385,0.04,1.14,50.0,1.14,50.0,0.0,0.0,0.04,2.06,63.83,5.18,55.08,1.54,1.18,0.53,35.02,1.67,1.76,49.28,83.97,19.57,73.77,5.57,96.85,16.59,89.95,43.92,88.81,4.34,43.43,18.62,38.89,0.04,0.53,0.09,0.0,0.31,57.14,0.18,5.18,63.56,1.45,45.45,0.97,27.27,0.44,0.48,8.29,63.49,0,,0,,0,0.0,0.0,0.0,,,1.71,,,0.04,0.04,0.0,0.04,2,100.0
L. Alario,78,Eintracht Frankfurt,Bayer Leverkusen,CF,29,10000000,2024-06-30,27,734,6,5.85,0,0.89,24.16,32.99,Argentina,"Argentina, Italy",right,184,78,no,4.17,2.57,57.14,6.13,36.0,0.25,0.45,0.0,2.45,4.48,0.86,2,0.25,0,0.0,3.31,0.74,6,0.74,0.72,0,0.0,22,2.7,63.64,27.273,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.12,2.7,54.55,10.18,31.33,4.54,0.61,0.37,12.87,1.47,0.98,18.02,71.43,3.19,50.0,5.15,80.95,3.92,65.63,17.29,73.76,0.25,50.0,11.49,1.5,0.11,0.61,0.25,0.0,0.61,20.0,0.49,1.1,66.67,1.47,41.67,0.49,25.0,0.86,0.0,0.86,57.14,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,0.0
M. Halstenberg,78,RB Leipzig,RB Leipzig,"LCB, LWB",30,5000000,2024-06-30,8,538,1,0.52,0,0.66,14.72,56.82,Germany,Germany,left,188,87,no,8.03,6.36,63.16,1.34,62.5,0.0,0.0,0.0,4.01,5.41,0.84,0,0.0,0,0.0,0.84,0.17,1,0.17,0.09,0,0.0,5,0.84,20.0,20.0,0.0,0.5,33.33,0.33,50.0,0.0,0.0,0.0,1.51,33.33,3.35,35.0,1.34,1.0,0.0,45.33,0.33,0.84,65.07,89.72,21.75,78.46,7.03,100.0,26.43,97.47,59.55,92.98,5.02,56.67,17.61,28.28,0.11,0.5,0.0,0.0,0.17,0.0,0.17,6.02,66.67,1.34,25.0,0.67,25.0,0.84,0.17,10.04,78.33,0,,0,,0,0.0,0.0,0.0,,,1.84,,,0.33,0.17,0.0,0.33,0,0.0
J. Hector,78,Köln,Köln,LB,32,3500000,2023-06-30,30,2730,0,1.08,4,2.94,18.89,57.42,Germany,Germany,left,185,75,no,11.27,7.35,62.33,3.36,60.78,0.96,1.51,0.26,5.74,9.05,0.89,3,0.1,0,0.0,2.44,0.0,0,0.0,0.04,0,0.0,14,0.46,35.71,0.0,0.13,2.87,32.18,2.8,31.76,0.03,0.0,0.49,1.88,64.91,4.42,55.22,1.85,1.15,0.26,29.8,1.58,1.71,44.01,79.25,16.45,68.34,6.76,94.63,14.04,86.85,35.74,87.45,5.64,49.12,20.8,36.38,0.1,0.86,0.03,0.13,0.3,44.44,0.56,5.64,66.08,2.54,46.75,0.99,43.33,0.76,0.89,9.07,71.64,0,,0,,0,0.0,0.0,0.0,,,0.96,,,0.0,0.0,0.0,0.0,0,0.0
T. Meunier,78,Borussia Dortmund,Borussia Dortmund,RB,30,6500000,2024-06-30,17,1496,2,1.41,4,2.2,13.9,50.65,Belgium,Belgium,right,191,90,no,6.98,6.14,52.94,2.47,60.98,0.54,0.82,0.18,3.19,4.8,1.56,4,0.24,0,0.0,2.65,0.12,2,0.12,0.08,2,0.12,15,0.9,46.67,13.333,0.24,3.37,39.29,0.06,0.0,3.19,41.51,0.36,1.44,45.83,2.95,34.69,1.74,2.29,1.32,46.32,2.83,0.36,59.86,80.2,21.18,73.3,10.53,96.0,18.47,78.5,51.02,85.97,5.59,51.61,18.38,33.91,0.13,0.78,0.12,0.12,0.6,40.0,0.84,6.92,64.35,3.79,47.62,0.9,33.33,0.96,1.32,12.21,70.94,0,,0,,0,0.0,0.0,0.0,,,1.74,,,0.0,0.0,0.0,0.0,0,0.0
S. Rode,78,Eintracht Frankfurt,Eintracht Frankfurt,"RCMF, LCMF",31,2500000,2024-06-30,17,816,1,0.48,0,0.83,15.22,55.07,Germany,Germany,right,179,75,no,10.04,7.17,63.08,3.09,35.71,0.33,0.43,0.11,5.18,6.71,0.77,1,0.11,0,0.0,1.32,0.11,1,0.11,0.05,0,0.0,6,0.66,33.33,16.667,0.0,0.44,75.0,0.0,0.0,0.33,66.67,0.0,0.66,83.33,2.54,56.52,0.99,0.55,0.22,28.24,0.22,0.99,44.78,84.24,15.33,74.1,7.61,94.2,14.23,89.92,40.92,86.25,3.53,59.38,18.52,32.79,0.09,1.1,0.0,0.0,0.44,50.0,0.33,6.4,77.59,0.99,66.67,0.77,42.86,0.55,0.33,7.28,81.82,0,,0,,0,0.0,0.0,0.0,,,1.1,,,0.0,0.0,0.0,0.0,0,0.0
G. Reyna,77,Borussia Dortmund,Borussia Dortmund,"LCMF, RCMF",19,35000000,2025-06-30,10,469,2,1.87,1,1.61,23.41,45.08,United States,"United States, Portugal",right,185,79,no,6.14,5.37,64.29,2.49,46.15,0.19,0.32,0.19,2.49,4.11,1.34,0,0.0,0,0.0,3.26,0.38,2,0.38,0.36,0,0.0,12,2.3,50.0,16.667,0.19,0.77,25.0,0.0,0.0,0.77,25.0,0.0,3.65,47.37,11.71,44.26,3.65,1.73,1.34,32.05,0.58,2.11,40.87,87.32,7.68,72.5,11.9,96.77,10.36,90.74,38.96,89.66,1.15,50.0,14.56,18.87,0.31,2.49,0.0,0.0,0.96,20.0,0.77,1.92,90.0,2.11,72.73,0.96,40.0,1.73,0.19,4.99,65.38,0,,0,,0,0.0,0.0,0.0,,,0.77,,,0.96,0.19,100.0,2.69,0,0.0
M. Lacroix,77,Wolfsburg,Wolfsburg,RCB,22,20000000,2025-06-30,29,2652,0,1.73,0,0.97,20.57,58.75,France,"France, Guadeloupe",right,190,88,no,12.96,7.77,70.31,4.99,51.02,0.1,0.13,0.51,7.4,9.69,1.12,4,0.14,3,0.1,1.36,0.0,0,0.0,0.06,0,0.0,15,0.51,6.67,0.0,0.0,0.37,27.27,0.07,0.0,0.27,37.5,0.03,2.14,52.38,4.58,52.59,0.68,0.98,0.58,31.09,0.27,0.88,48.16,83.58,19.95,70.07,3.5,92.23,21.07,96.3,41.61,88.34,6.18,54.95,21.25,34.22,0.03,0.17,0.03,0.03,0.2,50.0,0.14,5.84,64.53,0.85,28.0,0.78,17.39,0.2,0.1,9.67,62.11,0,,0,,0,0.0,0.0,0.0,,,2.31,,,0.0,0.0,0.0,0.0,0,0.0
N. Dorsch,77,Augsburg,Augsburg,"LCMF, DMF, LDMF",24,10000000,2026-06-30,30,2470,1,0.2,0,0.46,18.73,54.28,Germany,Germany,right,178,76,no,11.0,8.16,58.93,1.6,54.55,1.02,1.21,0.36,5.17,6.11,1.93,8,0.29,0,0.0,0.87,0.04,1,0.04,0.01,0,0.0,12,0.44,8.33,8.333,0.0,0.04,100.0,0.0,0.0,0.04,100.0,0.0,1.17,65.63,5.79,49.06,0.04,0.29,0.11,21.06,0.07,1.75,36.33,86.06,9.04,64.52,6.19,95.29,17.27,93.25,30.53,91.29,5.76,58.23,21.49,39.7,0.02,0.44,0.04,0.0,0.18,20.0,0.11,4.92,67.41,0.84,39.13,0.95,26.92,0.22,0.04,5.98,67.07,0,,0,,0,0.0,0.0,0.0,,,0.98,,,0.26,0.0,0.0,0.62,0,0.0
