Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Witsel,80,Atlético Madrid,Borussia Dortmund,"LCMF, RDMF, LDMF",33,4000000,2023-06-30,15,1191,0,0.66,0,0.07,14.81,51.02,Belgium,"Belgium, Martinique",right,186,81,no,6.73,4.38,58.62,1.66,54.55,0.23,0.32,0.3,3.93,5.57,1.21,3,0.23,0,0.0,0.83,0.0,0,0.0,0.05,0,0.0,12,0.91,16.67,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,1.13,46.67,5.06,50.75,0.6,0.83,0.15,44.28,0.23,1.51,57.51,94.88,14.43,90.05,9.82,97.69,24.26,97.51,55.69,96.07,1.66,63.64,17.57,31.34,0.01,0.15,0.0,0.08,0.45,33.33,0.08,7.33,85.57,0.38,60.0,0.45,16.67,0.15,0.0,6.2,87.8,0,,0,,0,0.0,0.0,0.0,,,0.76,,,0.0,0.0,0.0,0.0,0,0.0
J. Musiala,79,Bayern München,Bayern München,"LAMF, LDMF, RAMF",19,65000000,2026-06-30,26,948,6,3.95,1,0.61,29.15,41.69,Germany,"Germany, England",right,180,68,no,8.35,6.36,58.21,1.8,36.84,0.09,0.15,0.19,4.56,7.13,1.04,0,0.0,0,0.0,5.79,0.57,6,0.57,0.37,1,0.09,26,2.47,50.0,23.077,0.09,0.76,25.0,0.47,40.0,0.19,0.0,0.19,8.45,51.69,16.9,37.08,4.37,2.66,1.33,28.96,1.23,1.99,38.83,86.06,8.64,73.63,9.59,98.02,11.01,88.79,36.84,88.66,1.23,46.15,15.07,13.29,0.06,0.57,0.09,0.09,0.38,0.0,0.38,3.23,70.59,1.9,55.0,0.38,0.0,1.52,0.09,3.7,76.92,0,,0,,0,0.0,0.0,0.0,,,0.47,,,0.0,0.0,0.0,0.09,0,0.0
D. Sow,79,Eintracht Frankfurt,Eintracht Frankfurt,"RCMF, LCMF",25,22000000,2024-06-30,28,2307,0,0.74,2,1.84,18.53,54.11,Switzerland,"Switzerland, Senegal",right,184,77,no,10.49,8.78,62.22,2.26,50.0,0.04,0.05,0.31,4.99,6.76,1.56,6,0.23,0,0.0,1.37,0.0,0,0.0,0.03,0,0.0,11,0.43,27.27,0.0,0.08,0.31,62.5,0.0,0.0,0.31,62.5,0.0,1.44,59.46,3.78,49.48,0.51,1.25,1.01,31.6,0.31,1.52,46.35,89.48,12.33,78.8,8.39,99.07,17.87,93.01,43.69,91.07,2.38,63.93,16.77,29.07,0.07,0.62,0.08,0.0,0.47,41.67,0.35,5.19,78.95,0.82,66.67,0.51,53.85,0.74,0.16,5.89,77.48,0,,0,,0,0.0,0.0,0.0,,,0.78,,,0.0,0.0,0.0,0.0,0,0.0
E. Skhiri,79,Köln,Köln,"DMF, RDMF, RCMF",27,13000000,2023-06-30,32,2934,5,3.74,2,0.87,17.42,52.99,France,"France, Tunisia",right,185,74,no,13.25,7.76,65.22,2.88,45.74,0.67,0.76,0.4,7.52,8.44,1.26,5,0.15,0,0.0,0.92,0.15,5,0.15,0.11,2,0.06,14,0.43,50.0,35.714,0.06,0.12,75.0,0.06,50.0,0.06,100.0,0.03,0.98,43.75,3.68,35.0,0.83,0.46,0.15,26.75,0.28,0.55,43.74,88.99,14.57,80.84,5.64,95.11,17.27,94.85,40.03,91.11,3.59,65.81,18.43,33.14,0.03,0.4,0.0,0.0,0.28,66.67,0.21,4.36,75.35,0.89,62.07,0.64,47.62,0.58,0.09,6.13,72.5,0,,0,,0,0.0,0.0,0.0,,,1.41,,,0.0,0.0,0.0,0.03,0,0.0
R. Andrich,79,Bayer Leverkusen,Union Berlin,"DMF, LCMF, LDMF",27,13000000,2026-06-30,29,2686,5,2.15,2,1.13,18.23,57.72,Germany,Germany,right,187,83,no,10.35,7.3,61.01,2.75,62.2,0.74,0.84,0.17,5.16,5.89,1.71,5,0.17,1,0.03,1.71,0.17,5,0.17,0.07,0,0.0,40,1.34,22.5,12.5,0.07,0.74,27.27,0.3,44.44,0.44,15.38,0.03,1.37,60.98,3.79,53.98,0.6,0.57,0.3,28.31,0.37,1.11,46.84,84.12,16.38,71.17,8.75,97.32,14.84,91.2,41.58,87.83,4.56,59.56,18.57,34.95,0.04,0.44,0.0,0.0,0.84,44.0,0.23,6.47,72.54,1.37,39.02,1.17,37.14,0.57,0.17,7.94,78.9,0,,0,,0,0.0,0.0,0.0,,,1.44,,,0.13,0.13,25.0,0.0,0,0.0
M. Flekken,79,Freiburg,Freiburg,GK,29,7000000,,3,288,0,0.0,0,0.0,0.0,0.0,Netherlands,Netherlands,right,195,87,no,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.38,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,25.63,96.34,14.37,93.48,0.0,0.0,10.31,100.0,14.37,100.0,11.25,91.67,33.43,48.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,85.71,0.31,0.0,0.31,100.0,0.0,0.0,7.19,95.65,6,1.88,21,6.56,0,71.43,7.04,2.2,1.04,0.325,0.0,0.63,0.0,,,,0.0,0,0.0
K. Bellarabi,79,Bayer Leverkusen,Bayer Leverkusen,"RAMF, RWB, RWF",32,3500000,2023-06-30,22,861,0,2.44,0,2.2,23.62,42.92,Germany,"Germany, Morocco",right,184,81,no,6.69,8.05,42.86,0.52,20.0,0.21,0.3,0.0,3.03,4.35,2.3,2,0.21,0,0.0,5.85,0.0,0,0.0,0.26,0,0.0,25,2.61,28.0,0.0,0.0,7.63,17.81,0.0,0.0,7.53,18.06,0.73,5.75,60.0,12.23,45.3,4.6,2.93,2.2,32.2,3.66,0.52,41.29,71.39,7.11,73.53,11.08,87.74,14.53,56.83,31.99,85.62,2.3,31.82,18.84,21.71,0.23,1.46,0.0,0.1,0.94,33.33,0.94,2.51,70.83,5.64,29.63,0.84,25.0,1.15,1.36,5.85,58.93,0,,0,,0,0.0,0.0,0.0,,,0.31,,,0.0,0.0,0.0,0.0,0,0.0
S. Ortega,79,Manchester City,Arminia Bielefeld,GK,29,6000000,2025-06-30,34,3241,0,0.0,1,1.11,0.61,86.36,Germany,"Germany, Spain",right,185,88,no,2.72,0.17,50.0,0.19,100.0,0.08,0.09,0.0,2.55,2.71,0.0,1,0.03,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,100.0,0.0,0.0,0.0,30.35,0.06,0.06,41.35,84.96,24.41,76.68,0.0,0.0,16.36,97.62,22.13,98.75,19.16,69.28,37.67,51.92,0.03,0.11,0.0,0.0,0.0,0.0,0.11,8.22,68.58,0.75,25.93,1.39,40.0,0.31,0.0,14.33,82.56,52,1.44,176,4.89,11,70.45,60.45,1.68,8.45,0.235,0.0,1.08,0.19,,,,0.0,0,0.0
R. Bürki,79,St. Louis City ,Borussia Dortmund,GK,31,1500000,2025-12-31,19,1760,0,0.0,0,0.0,0.41,62.5,Switzerland,Switzerland,right,187,85,no,0.72,0.05,0.0,0.2,75.0,0.0,0.0,0.0,0.72,1.04,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,18.41,0.31,0.05,23.63,91.56,11.81,84.42,0.0,0.0,11.05,98.61,17.64,99.13,5.98,69.23,29.55,48.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,46.15,0.0,0.0,0.15,33.33,0.0,0.0,4.81,72.34,30,1.53,93,4.76,4,67.74,30.25,1.55,0.25,0.013,0.0,0.87,0.2,,,,0.0,0,0.0
A. Modeste,79,Köln,Köln,CF,34,3000000,2023-06-30,8,238,0,1.42,0,0.0,25.71,36.76,France,"France, Martinique",right,187,84,no,1.51,1.89,20.0,12.86,47.06,0.0,0.0,0.0,1.13,1.48,0.38,1,0.38,0,0.0,0.76,0.0,0,0.0,0.54,0,0.0,7,2.65,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,100.0,6.05,25.0,3.78,0.76,0.0,8.7,1.89,2.27,9.83,65.38,0.76,0.0,2.27,83.33,3.03,75.0,9.83,65.38,0.0,0.0,12.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,50.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,0.0
J. Frimpong,78,Bayer Leverkusen,Bayer Leverkusen,"RB, RWB, RW",21,20000000,2025-06-30,10,465,0,0.14,0,0.81,31.74,41.46,Netherlands,"Netherlands, Ghana",right,171,63,no,6.97,7.16,59.46,3.48,27.78,0.0,0.0,0.0,2.71,3.75,1.55,1,0.19,0,0.0,6.39,0.0,0,0.0,0.03,0,0.0,2,0.39,0.0,0.0,0.0,4.45,43.48,0.0,0.0,4.26,45.45,0.0,9.87,43.14,15.87,40.24,2.32,6.0,3.1,37.16,1.94,2.32,46.26,83.26,11.42,79.66,10.84,92.86,15.87,85.37,40.26,88.94,2.13,54.55,23.03,22.89,0.16,0.97,0.0,0.0,0.39,50.0,0.39,5.23,77.78,3.68,68.42,0.39,100.0,0.97,1.55,9.29,77.08,0,,0,,0,0.0,0.0,0.0,,,0.77,,,0.0,0.0,0.0,0.0,0,0.0
C. Baumgartner,78,Hoffenheim,Hoffenheim,"LCMF, RCMF, LAMF",22,22000000,2025-06-30,31,2489,6,7.55,2,2.67,26.83,41.11,Austria,Austria,right,180,73,no,7.2,7.01,46.91,6.11,38.46,0.65,0.79,0.18,3.25,3.97,2.49,7,0.25,0,0.0,3.58,0.22,6,0.22,0.27,1,0.04,52,1.88,38.46,11.538,0.07,0.94,30.77,0.51,35.71,0.4,27.27,0.07,4.59,49.61,9.15,41.11,2.97,2.6,1.45,22.53,1.59,1.84,32.0,79.21,8.5,68.09,7.2,91.96,9.84,78.68,29.11,82.36,1.99,54.55,16.16,27.07,0.1,0.94,0.14,0.11,0.83,34.78,0.33,3.65,71.29,2.39,59.09,0.8,22.73,1.34,0.29,5.1,74.47,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.14,0.04,0.0,0.07,0,0.0
A. Haidara,78,RB Leipzig,RB Leipzig,"RAMF, RCMF, LWB",23,24000000,2025-06-30,31,2002,3,4.65,1,2.33,21.53,47.6,Mali,Mali,right,175,72,no,9.4,6.47,59.72,3.91,49.43,0.58,0.87,0.04,4.95,7.4,1.03,4,0.18,0,0.0,3.24,0.13,3,0.13,0.21,1,0.04,40,1.8,35.0,7.5,0.04,1.71,34.21,0.54,41.67,1.17,30.77,0.31,2.52,66.07,6.38,40.85,2.47,1.71,0.85,33.27,1.84,0.76,46.17,82.47,12.72,74.56,9.98,88.29,13.26,83.05,41.81,85.81,2.65,61.02,16.81,29.4,0.1,1.35,0.13,0.0,0.81,44.44,0.54,6.56,77.4,3.15,54.29,1.17,46.15,1.39,0.58,6.7,76.51,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.04,0,0.0
W. Endo,78,Stuttgart,Stuttgart,"RCMF, DMF, LCMF",29,8000000,2024-06-30,33,3132,3,2.31,1,1.11,24.51,52.99,Japan,Japan,right,178,76,no,11.09,8.97,61.86,3.74,55.38,0.29,0.35,0.4,5.26,6.48,1.35,5,0.14,0,0.0,2.16,0.09,3,0.09,0.07,0,0.0,27,0.78,51.85,11.111,0.03,0.2,42.86,0.11,25.0,0.09,66.67,0.0,2.7,54.26,8.02,45.16,0.55,1.09,0.43,33.22,0.11,1.41,49.66,87.21,16.64,74.44,7.27,96.44,18.51,94.41,45.69,89.81,3.79,58.33,17.79,35.45,0.03,0.49,0.09,0.09,0.66,30.43,0.2,7.44,72.2,1.15,62.5,1.03,36.11,0.72,0.11,7.79,73.43,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.0,0,0.0
E. Palacios,78,Bayer Leverkusen,Bayer Leverkusen,"LCMF, RDMF, RCMF",23,15000000,2025-06-30,9,598,0,0.33,0,0.14,22.42,56.38,Argentina,Argentina,right,177,67,no,15.2,12.04,62.5,0.9,33.33,1.51,1.79,0.15,6.17,7.32,1.05,1,0.15,0,0.0,0.75,0.0,0,0.0,0.05,0,0.0,2,0.3,0.0,0.0,0.0,0.15,100.0,0.0,0.0,0.15,100.0,0.0,0.45,100.0,5.72,57.89,0.6,0.6,0.3,44.85,0.15,2.56,60.8,88.37,17.16,76.32,8.88,96.61,21.97,93.84,58.39,88.4,2.26,86.67,16.76,26.93,0.02,0.45,0.0,0.0,1.2,12.5,0.0,9.93,81.82,1.2,50.0,0.75,0.0,0.3,0.15,8.88,77.97,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.0,0,0.0
F. Grillitsch,78,,Hoffenheim,"CB, LDMF, DMF",27,16000000,,26,1984,2,2.65,1,1.46,17.78,56.89,Austria,Austria,right,187,77,no,12.02,7.03,56.77,2.9,59.38,1.22,1.56,0.27,6.8,8.67,1.36,5,0.23,1,0.05,2.72,0.09,2,0.09,0.12,1,0.05,20,0.91,45.0,10.0,0.05,1.18,46.15,0.32,71.43,0.77,35.29,0.05,1.77,82.05,4.22,63.44,1.13,1.32,0.45,41.23,0.5,1.41,60.83,88.44,19.14,77.73,7.39,95.09,27.08,95.14,53.17,91.81,6.53,68.75,20.47,36.32,0.07,0.73,0.09,0.05,0.68,46.67,0.41,9.03,76.88,2.9,54.69,1.5,45.45,1.5,0.36,10.34,79.39,0,,0,,0,0.0,0.0,0.0,,,2.9,,,0.05,0.0,0.0,0.05,0,0.0
M. Thuram,78,Borussia M'gladbach,Borussia M'gladbach,"LAMF, CF",24,20000000,2023-06-30,29,1827,8,6.64,2,1.8,33.2,42.14,France,"France, Guadeloupe",right,192,88,no,5.96,5.17,55.24,6.26,49.61,0.05,0.06,0.15,3.05,3.92,1.87,3,0.15,1,0.05,5.57,0.39,8,0.39,0.33,3,0.15,51,2.51,37.25,15.686,0.1,1.72,25.71,1.58,28.13,0.15,0.0,0.3,6.9,53.57,15.67,40.88,4.24,3.5,1.38,18.33,2.17,1.82,26.01,76.14,5.17,77.14,7.19,84.93,7.24,68.71,23.55,80.33,0.99,55.0,14.75,18.56,0.09,0.64,0.05,0.05,1.08,45.45,0.44,2.02,80.49,1.77,38.89,0.69,42.86,0.79,0.34,2.86,65.52,0,,0,,0,0.0,0.0,0.0,,,0.05,,,0.0,0.0,0.0,0.0,0,0.0
M. Niakhaté,78,Nottingham Forest,Mainz 05,LCB,26,18000000,2025-06-30,32,3060,3,3.02,1,1.83,16.06,60.62,France,"France, Senegal",left,190,82,no,8.65,6.44,70.32,3.44,58.97,0.18,0.19,0.44,3.94,4.21,1.38,9,0.26,1,0.03,1.47,0.09,2,0.06,0.09,0,0.0,9,0.26,66.67,33.333,0.03,0.91,38.71,0.85,37.93,0.06,50.0,0.06,1.15,56.41,2.65,40.0,0.56,1.56,1.03,23.47,0.38,0.29,37.91,79.98,18.62,71.09,2.38,87.65,13.35,91.63,31.18,86.23,5.88,53.0,22.57,40.65,0.05,0.41,0.03,0.0,0.41,71.43,0.29,6.35,63.89,1.06,52.78,0.85,37.93,0.29,0.32,8.88,72.52,0,,0,,0,0.0,0.0,0.0,,,0.79,,,0.03,0.03,0.0,0.03,1,100.0
R. Bensebaini,78,Borussia M'gladbach,Borussia M'gladbach,"LB, LCB",27,17000000,2023-06-30,25,1926,4,3.21,0,1.12,19.44,53.13,Algeria,Algeria,left,186,82,no,13.79,7.38,58.86,4.77,50.98,1.31,1.53,0.28,8.13,9.51,1.68,7,0.33,0,0.0,1.92,0.19,3,0.14,0.15,2,0.09,22,1.03,36.36,18.182,0.0,1.31,25.0,1.26,22.22,0.05,100.0,0.0,1.96,54.76,4.25,49.45,1.4,0.7,0.37,35.84,2.24,1.26,48.93,83.38,20.33,74.02,7.34,95.54,14.58,89.1,42.62,88.93,5.09,51.38,18.97,29.42,0.05,0.33,0.0,0.0,0.19,75.0,0.19,5.56,70.59,1.45,38.71,0.75,50.0,0.51,0.28,9.02,65.8,0,,0,,0,0.0,0.0,0.0,,,0.98,,,0.0,0.0,0.0,0.0,1,100.0
S. Lainer,78,Borussia M'gladbach,Borussia M'gladbach,"RB, RWB",29,4500000,2024-06-30,33,2935,2,2.18,2,2.92,15.55,52.86,Austria,Austria,right,175,73,no,9.48,6.26,60.78,2.02,56.06,0.71,0.87,0.12,4.97,6.12,0.86,2,0.06,0,0.0,2.64,0.06,2,0.06,0.07,2,0.06,26,0.8,34.62,7.692,0.06,3.71,28.93,0.0,0.0,3.65,28.57,0.37,2.02,53.03,4.23,47.1,1.93,1.84,1.1,33.18,2.36,0.64,43.45,75.58,15.39,68.13,6.9,93.33,13.71,75.39,34.59,84.22,5.27,50.0,18.93,32.45,0.09,0.89,0.0,0.09,0.58,36.84,0.52,6.75,66.36,3.4,42.34,1.07,28.57,0.86,1.1,10.76,76.92,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.03,0.0,0.0,0.03,0,0.0
M. Friedrich,78,Borussia M'gladbach,Union Berlin,RCB,26,8000000,2026-06-30,34,3255,5,2.22,2,0.5,15.79,59.19,Germany,Germany,right,192,81,no,10.09,6.44,69.1,4.34,61.15,0.69,0.76,0.5,4.95,5.42,0.72,1,0.03,0,0.0,0.8,0.14,5,0.14,0.06,4,0.11,21,0.58,28.57,23.81,0.06,0.39,28.57,0.03,0.0,0.36,30.77,0.0,0.77,46.43,1.99,41.67,0.97,1.02,0.3,33.65,0.55,0.58,48.25,86.82,21.48,78.12,4.34,91.08,18.36,96.39,39.65,91.98,8.24,64.43,22.2,39.51,0.01,0.19,0.06,0.0,0.25,66.67,0.14,7.02,68.9,0.75,37.04,0.61,45.45,0.3,0.11,11.0,80.9,0,,0,,0,0.0,0.0,0.0,,,2.43,,,0.0,0.0,0.0,0.0,0,0.0
I. Bebou,78,Hoffenheim,Hoffenheim,"CF, RAMF",28,16000000,2026-06-30,32,2324,9,9.06,6,3.72,28.5,37.77,Togo,"Togo, Germany",right,185,80,no,4.41,3.87,60.0,5.89,39.47,0.27,0.34,0.15,1.82,2.29,0.89,3,0.12,0,0.0,4.3,0.35,9,0.35,0.35,1,0.04,43,1.67,48.84,20.93,0.23,2.09,44.44,0.27,28.57,1.82,46.81,0.12,4.45,52.17,13.71,33.33,4.53,2.13,1.32,14.75,2.71,1.24,22.19,80.1,3.25,66.67,6.35,89.02,6.89,79.78,19.48,84.49,0.7,61.11,14.3,20.0,0.14,1.01,0.04,0.0,0.31,75.0,0.85,1.39,72.22,1.98,62.75,0.31,37.5,1.08,0.93,2.32,85.0,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.0,0.0,0.0,0.0,0,0.0
M. Halstenberg,78,RB Leipzig,RB Leipzig,"LB, LCB",30,5000000,2024-06-30,24,1747,2,1.94,2,1.58,17.98,56.73,Germany,Germany,left,188,87,no,8.96,6.95,64.44,3.55,66.67,0.31,0.5,0.15,4.17,6.69,0.82,2,0.1,0,0.0,2.06,0.1,1,0.05,0.1,0,0.0,15,0.77,40.0,13.333,0.1,1.8,45.71,1.65,50.0,0.1,0.0,0.15,1.34,57.69,3.71,41.67,1.44,2.06,0.46,59.04,1.7,0.46,74.96,88.87,26.12,81.26,8.81,94.74,29.78,93.08,67.54,91.76,5.62,67.89,18.51,29.95,0.08,1.13,0.05,0.05,0.46,33.33,0.52,11.49,87.44,2.32,53.33,0.67,23.08,0.77,0.88,14.89,83.04,0,,0,,0,0.0,0.0,0.0,,,1.8,,,0.31,0.05,0.0,0.31,1,100.0
J. Hector,78,Köln,Köln,"LDMF, RCMF, LCMF",32,3500000,2023-06-30,19,1366,3,3.94,1,2.1,21.41,51.08,Germany,Germany,left,185,75,no,10.15,6.52,64.65,7.12,46.3,1.19,1.5,0.26,4.74,6.0,0.72,2,0.13,0,0.0,1.98,0.2,3,0.2,0.26,1,0.07,26,1.71,30.77,11.538,0.07,0.66,30.0,0.46,28.57,0.13,0.0,0.0,1.71,53.85,4.55,50.72,2.04,0.59,0.2,22.93,1.38,1.45,33.73,82.42,8.57,70.0,7.25,93.64,13.18,89.0,31.1,85.17,1.98,56.67,18.83,27.43,0.14,1.12,0.13,0.2,0.4,83.33,0.26,4.02,67.21,1.98,53.33,0.59,66.67,0.92,0.2,4.81,71.23,0,,0,,0,0.0,0.0,0.0,,,0.99,,,0.72,0.07,0.0,1.25,0,0.0
J. Brooks,78,,Wolfsburg,LCB,29,7000000,,32,2951,2,1.85,0,0.14,14.27,67.09,Germany,"Germany, United States",left,193,78,no,10.67,5.46,70.39,4.7,66.23,0.37,0.49,0.27,6.47,8.58,0.88,5,0.15,0,0.0,0.49,0.06,2,0.06,0.06,1,0.03,16,0.49,25.0,12.5,0.0,0.09,33.33,0.09,33.33,0.0,0.0,0.0,0.49,62.5,1.22,55.0,0.7,1.25,0.3,37.51,0.61,0.55,55.23,87.08,21.23,75.43,4.42,96.55,26.08,95.32,48.1,91.95,7.05,54.55,23.79,39.71,0.0,0.15,0.0,0.06,0.12,25.0,0.03,8.2,66.91,0.64,33.33,0.24,12.5,0.21,0.03,10.92,77.09,0,,0,,0,0.0,0.0,0.0,,,3.87,,,0.03,0.0,0.0,0.0,0,0.0
C. Kramer,78,Borussia M'gladbach,Borussia M'gladbach,"RDMF, RCMF",31,2500000,2023-06-30,28,2160,0,0.34,2,0.89,18.0,53.47,Germany,Germany,right,191,76,no,10.92,7.79,58.82,1.96,38.3,0.83,1.02,0.42,5.5,6.73,1.33,5,0.21,0,0.0,1.54,0.0,0,0.0,0.01,0,0.0,8,0.33,12.5,0.0,0.08,0.33,50.0,0.0,0.0,0.33,50.0,0.0,2.0,60.42,4.5,50.0,0.46,1.0,0.5,35.0,0.25,0.83,52.17,87.54,17.29,77.11,7.67,94.57,18.63,92.84,47.46,91.22,4.38,50.48,17.01,28.65,0.04,0.42,0.0,0.08,0.5,25.0,0.25,6.79,76.07,1.33,34.38,1.21,24.14,0.46,0.17,6.71,69.57,0,,0,,0,0.0,0.0,0.0,,,1.25,,,0.0,0.0,0.0,0.0,0,0.0
P. Kadeřábek,78,Hoffenheim,Hoffenheim,"RB, RWB",30,5000000,2025-06-30,20,1685,0,0.69,4,1.79,16.02,46.0,Czech Republic,Czech Republic,right,182,81,no,5.93,4.86,52.75,5.39,41.58,0.48,0.59,0.16,2.88,3.52,1.07,3,0.16,0,0.0,2.83,0.0,0,0.0,0.04,0,0.0,7,0.37,57.14,0.0,0.21,4.86,35.16,0.16,33.33,4.7,35.23,0.11,1.44,55.56,2.83,43.4,1.44,1.6,0.91,32.26,4.06,0.75,40.7,74.28,12.87,65.56,9.13,95.91,12.82,72.92,31.99,84.31,3.9,39.73,19.31,26.7,0.1,0.91,0.11,0.05,0.16,66.67,0.64,5.34,63.0,4.11,45.45,0.69,15.38,0.64,1.82,9.24,75.14,0,,0,,0,0.0,0.0,0.0,,,1.07,,,0.0,0.0,0.0,0.0,0,0.0
T. Meunier,78,Borussia Dortmund,Borussia Dortmund,"RB, RWB",30,6500000,2024-06-30,21,1553,1,1.06,1,1.87,14.43,48.59,Belgium,Belgium,right,191,90,no,7.65,5.85,55.45,2.61,48.89,0.41,0.57,0.29,4.0,5.58,0.99,3,0.17,0,0.0,3.07,0.06,1,0.06,0.06,0,0.0,12,0.7,25.0,8.333,0.06,3.48,35.0,0.0,0.0,3.42,35.59,0.35,1.74,66.67,3.42,49.15,1.74,4.11,1.8,48.56,3.36,0.17,63.28,83.61,18.37,73.5,14.2,95.1,20.98,83.43,54.36,89.77,5.74,53.54,19.62,34.32,0.11,0.75,0.06,0.06,1.04,50.0,0.52,6.2,78.5,4.0,36.23,1.51,34.62,0.81,0.99,11.65,73.13,0,,0,,0,0.0,0.0,0.0,,,1.68,,,0.0,0.0,0.0,0.0,0,0.0
R. Gikiewicz,78,Augsburg,Augsburg,GK,34,1200000,2023-06-30,34,3258,0,0.0,0,0.0,0.61,86.36,Poland,Poland,right,190,81,no,2.24,0.08,66.67,0.39,92.86,0.0,0.0,0.0,2.18,2.32,0.0,3,0.08,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.08,66.67,0.0,0.0,0.0,16.93,0.28,0.08,25.66,88.27,14.39,80.42,0.03,100.0,10.47,98.68,15.28,98.92,10.36,72.8,33.12,46.45,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.74,60.32,0.08,33.33,0.03,100.0,0.06,0.0,8.23,77.52,54,1.49,194,5.36,7,72.16,64.81,1.79,10.81,0.299,0.03,1.8,0.39,,,,0.0,0,0.0
M. Hitz,78,Basel,Borussia Dortmund,GK,34,1000000,2025-06-30,16,1478,0,0.0,0,0.0,0.3,80.0,Switzerland,Switzerland,right,194,89,no,1.58,0.06,100.0,0.12,100.0,0.0,0.0,0.0,1.52,2.09,0.0,1,0.06,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.0,0.0,0.0,17.78,0.55,0.12,24.05,92.66,10.35,87.65,0.0,0.0,13.09,97.21,18.15,98.99,5.85,73.96,29.96,48.78,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.67,72.73,0.0,0.0,0.06,0.0,0.0,0.0,4.87,71.25,16,0.97,44,2.68,7,63.64,14.35,0.87,-1.65,-0.1,0.0,1.28,0.12,,,,0.0,0,0.0
