Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Piesinger,67,Wolfsberger AC,Randers,RCB,30,0,,25,1627,1,2.83,0,0.35,16.43,51.85,Austria,Austria,right,192,84,no,11.51,6.53,63.56,4.92,38.2,0.28,0.34,0.61,7.08,8.73,1.05,4,0.22,0,0.0,1.0,0.06,1,0.06,0.16,1,0.06,18,1.0,16.67,5.556,0.0,0.33,50.0,0.0,0.0,0.28,40.0,0.0,0.72,69.23,1.44,65.38,1.22,0.83,0.28,26.83,0.55,0.28,45.69,77.97,25.39,68.41,2.66,87.5,15.43,91.4,34.52,87.18,10.84,49.49,24.59,37.74,0.02,0.22,0.06,0.0,0.39,42.86,0.22,10.62,60.42,2.32,42.86,2.1,39.47,1.33,0.22,13.72,75.0,0,,0,,0,0.0,0.0,0.0,,,1.94,,,0.06,0.0,0.0,0.0,0,0.0
K. Kusk,67,AaB,AaB,"CF, RAMF, RWF",30,700000,2024-06-30,31,2132,4,7.22,5,6.62,19.38,41.18,Denmark,Denmark,left,179,67,no,4.18,4.52,62.62,1.82,20.93,0.13,0.17,0.04,1.22,1.66,0.59,0,0.0,0,0.0,4.56,0.17,4,0.17,0.3,0,0.0,48,2.03,41.67,8.333,0.21,3.84,28.57,1.77,16.67,1.98,40.43,0.84,4.64,47.27,9.92,36.17,3.76,3.08,3.12,25.41,1.31,0.89,35.04,73.13,8.74,67.15,6.8,87.58,12.88,72.13,28.49,79.41,3.04,66.67,18.51,34.52,0.28,1.65,0.04,0.08,0.97,43.48,1.06,4.01,72.63,4.73,55.36,0.89,42.86,1.52,1.18,6.21,80.95,0,,0,,0,0.0,0.0,0.0,,,0.0,,,1.22,0.04,100.0,3.08,1,0.0
M. Albæk,67,SønderjyskE,SønderjyskE,"LCMF, RCMF, DMF",32,250000,2023-06-30,26,2281,2,1.69,2,1.11,16.49,45.22,Denmark,Denmark,left,182,77,no,7.73,5.13,55.38,2.37,43.33,0.51,0.62,0.51,4.38,5.26,1.07,4,0.16,0,0.0,2.56,0.08,2,0.08,0.07,0,0.0,23,0.91,39.13,8.696,0.08,1.42,44.44,0.67,29.41,0.75,57.89,0.2,3.08,43.59,5.88,42.28,0.59,0.83,0.51,25.96,0.55,0.83,40.92,81.0,15.15,64.32,7.3,97.84,12.86,88.96,33.54,88.47,5.96,47.68,19.58,35.91,0.04,0.71,0.04,0.0,0.67,35.29,0.24,7.14,58.56,1.93,53.06,1.18,33.33,0.32,0.63,7.5,78.95,0,,0,,0,0.0,0.0,0.0,,,0.43,,,1.22,0.0,0.0,2.64,0,0.0
A. Schjelderup,66,Nordsjælland,Nordsjælland,"CF, AMF, LWB",18,4000000,2024-06-30,16,1031,3,1.96,0,1.65,23.57,39.26,Norway,Norway,right,172,66,no,4.63,5.24,58.33,2.27,23.08,0.17,0.23,0.0,1.4,1.86,0.96,0,0.0,0,0.0,4.28,0.26,3,0.26,0.17,0,0.0,17,1.48,35.29,17.647,0.0,0.7,37.5,0.52,33.33,0.17,50.0,0.09,6.9,45.57,12.57,35.42,3.58,2.62,1.22,20.69,1.4,1.83,28.28,86.42,6.46,79.73,8.38,95.83,6.37,86.3,25.75,88.81,1.83,71.43,14.9,23.6,0.14,1.05,0.17,0.0,0.61,57.14,0.52,2.79,87.5,1.57,72.22,0.96,54.55,1.57,0.26,4.28,75.51,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.17,0.09,100.0,0.44,0,0.0
G. Links,66,AGF,AGF,"RW, RWF, LW",23,600000,2024-06-30,29,2000,4,4.37,2,2.53,26.6,40.27,South Africa,South Africa,left,170,60,no,5.58,6.03,43.28,2.57,21.05,0.05,0.06,0.05,2.93,3.94,1.66,4,0.18,0,0.0,5.4,0.18,4,0.18,0.2,1,0.05,34,1.53,23.53,11.765,0.09,3.6,32.5,1.4,38.71,2.21,28.57,0.36,6.66,55.41,12.65,45.91,2.93,2.93,2.16,18.36,3.15,2.21,27.99,72.99,6.61,66.67,6.66,87.16,8.28,71.74,22.55,80.04,1.93,65.12,18.46,29.32,0.11,1.08,0.0,0.05,0.45,40.0,0.5,2.25,62.0,3.47,48.05,0.59,30.77,0.95,1.13,3.91,79.31,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.0,0.0,0.0,0.05,0,0.0
T. Mølgaard,66,AGF,Vejle,RB,26,400000,2025-06-30,22,1865,0,1.85,0,1.13,26.01,59.74,Denmark,Denmark,right,182,75,no,13.8,10.86,69.78,2.61,59.26,0.14,0.19,0.29,6.08,7.79,1.4,3,0.14,0,0.0,4.01,0.0,0,0.0,0.09,0,0.0,16,0.77,25.0,0.0,0.0,3.28,35.29,0.1,50.0,3.14,35.38,0.19,4.54,58.51,8.06,50.3,0.92,3.04,1.88,21.18,1.88,0.92,37.64,75.51,13.32,65.94,6.61,94.16,11.2,76.72,30.93,83.15,3.76,44.87,18.95,28.88,0.05,0.39,0.05,0.05,0.14,0.0,0.34,4.2,68.97,2.7,37.5,0.14,33.33,0.29,1.01,7.67,62.89,0,,0,,0,0.0,0.0,0.0,,,0.77,,,0.0,0.0,0.0,0.0,0,0.0
B. Kraev,66,Wellington Phoenix,Midtjylland,"AMF, CF, LCMF",25,500000,2024-06-30,9,532,1,1.37,0,0.16,20.3,33.33,Bulgaria,Bulgaria,left,185,74,no,3.89,2.71,62.5,4.4,23.08,0.17,0.28,0.17,2.03,3.33,1.52,1,0.17,0,0.0,2.2,0.17,1,0.17,0.23,0,0.0,11,1.86,36.36,9.091,0.0,0.68,0.0,0.0,0.0,0.68,0.0,0.17,2.03,75.0,8.46,36.0,3.55,0.85,0.68,11.17,0.68,0.68,17.42,77.67,3.72,59.09,4.4,100.0,4.91,79.31,15.23,85.56,1.52,33.33,14.86,23.0,0.03,0.68,0.0,0.17,0.17,0.0,0.17,3.05,50.0,0.85,20.0,0.51,0.0,0.51,0.0,1.52,44.44,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
K. Tshiembe,66,Brøndby,Lyngby,"LCB, RCB",25,1500000,2025-06-30,24,2148,1,1.78,1,0.52,19.65,59.06,Denmark,"Denmark, Congo DR",both,186,83,no,9.18,4.9,64.96,7.04,58.93,0.17,0.24,0.63,5.82,8.26,1.22,3,0.13,0,0.0,0.92,0.04,1,0.04,0.07,1,0.04,13,0.54,53.85,7.692,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,59.09,3.85,50.0,0.88,0.63,0.46,30.63,0.17,1.51,48.9,89.29,17.97,81.12,1.34,90.63,24.39,95.88,45.04,92.65,3.85,50.0,19.43,32.15,0.02,0.08,0.04,0.0,0.21,40.0,0.08,4.06,71.13,0.29,42.86,0.46,9.09,0.25,0.0,6.45,62.99,0,,0,,0,0.0,0.0,0.0,,,0.59,,,0.0,0.0,0.0,0.0,0,0.0
M. Anderson,66,AGF,Midtjylland,"LAMF, LCMF, AMF",24,1500000,2026-06-30,26,1201,1,2.22,2,1.18,19.93,50.0,Iceland,"Iceland, Denmark",right,180,69,no,5.47,6.22,60.24,2.32,29.03,0.45,0.66,0.0,1.27,1.86,1.2,2,0.15,0,0.0,2.77,0.07,1,0.07,0.17,0,0.0,24,1.8,37.5,4.167,0.15,1.8,25.0,0.82,36.36,0.97,15.38,0.3,3.15,47.62,7.64,43.14,2.1,1.87,1.42,17.91,0.82,1.5,26.68,78.93,6.0,61.25,6.82,94.51,8.24,78.18,23.38,85.58,1.5,40.0,16.94,15.59,0.09,0.67,0.0,0.07,0.97,15.38,0.52,2.17,55.17,2.47,48.48,0.82,18.18,1.2,0.45,2.77,78.38,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.0,0,0.0
M. Bundu,66,Anderlecht,København,"RWF, RAMF, RW",25,1000000,2024-06-30,14,577,1,1.71,1,1.64,20.12,34.11,Sierra Leone,Sierra Leone,right,189,77,no,4.68,3.9,40.0,5.46,37.14,0.0,0.0,0.31,3.12,4.96,2.34,1,0.16,0,0.0,2.03,0.16,1,0.16,0.27,0,0.0,8,1.25,25.0,12.5,0.16,2.65,11.76,0.16,0.0,2.34,13.33,0.47,3.9,36.0,8.58,27.27,2.65,2.18,1.4,18.09,2.18,0.62,25.58,75.61,3.9,68.0,6.08,97.44,7.8,66.0,22.31,83.92,0.78,40.0,15.24,9.32,0.26,1.25,0.0,0.0,0.31,0.0,0.62,0.47,33.33,2.18,35.71,0.31,0.0,1.09,0.31,2.03,61.54,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.47,0.0,0.0,0.78,0,0.0
I. Jebali,66,OB,OB,"CF, AMF",30,500000,2024-06-30,30,2445,10,10.66,3,3.77,33.94,36.77,Tunisia,Tunisia,right,186,84,no,5.37,5.74,55.77,4.71,25.0,0.11,0.14,0.04,2.06,2.64,2.06,0,0.0,1,0.04,5.56,0.37,9,0.33,0.39,2,0.07,90,3.31,35.56,11.111,0.11,1.88,49.02,0.92,52.0,0.96,46.15,0.37,5.96,46.3,16.38,36.63,3.9,1.99,1.29,20.36,1.95,1.99,28.9,74.27,8.21,57.85,5.52,91.33,9.2,79.2,24.85,78.96,2.39,41.54,17.16,33.97,0.14,0.96,0.04,0.0,1.84,38.0,0.55,3.79,58.25,3.72,52.48,2.02,30.91,1.55,0.85,4.12,80.36,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.52,0.26,14.29,0.63,1,100.0
A. Munksgaard,66,AGF,AGF,RB,24,400000,2023-12-31,27,1736,0,0.4,1,2.03,16.43,57.73,Denmark,Denmark,right,181,75,no,9.54,7.26,60.71,3.06,71.19,1.09,1.4,0.21,4.04,5.2,1.04,5,0.26,0,0.0,2.28,0.0,0,0.0,0.02,0,0.0,7,0.36,42.86,0.0,0.05,3.01,43.1,0.1,50.0,2.9,42.86,0.21,1.19,69.57,2.7,50.0,0.57,1.3,1.35,14.88,1.97,0.88,26.7,74.95,11.98,67.97,3.21,93.55,7.31,76.6,21.2,83.37,2.59,42.0,17.76,24.41,0.11,1.3,0.0,0.1,0.05,0.0,0.52,3.21,62.9,3.01,53.45,0.05,0.0,0.52,1.24,6.53,71.43,0,,0,,0,0.0,0.0,0.0,,,0.36,,,0.0,0.0,0.0,0.0,0,0.0
O. Lund,66,AGF,OB,"LB, RB, LCB",31,400000,2023-06-30,21,1870,1,0.44,3,1.91,20.41,57.78,Denmark,Denmark,right,188,79,no,10.68,7.41,63.64,4.28,55.06,0.24,0.29,0.24,5.73,6.91,1.44,5,0.24,0,0.0,3.37,0.05,1,0.05,0.02,0,0.0,7,0.34,28.57,14.286,0.14,2.7,35.71,1.97,34.15,0.72,40.0,0.39,3.32,66.67,5.73,58.82,0.87,1.54,0.43,19.44,1.49,1.73,32.25,72.39,12.56,58.62,4.24,89.77,11.5,82.85,24.79,82.91,4.91,38.24,21.95,37.17,0.09,0.72,0.0,0.0,0.19,50.0,0.39,4.28,49.44,2.7,44.64,0.63,15.38,0.43,1.01,7.65,71.07,0,,0,,0,0.0,0.0,0.0,,,0.91,,,0.05,0.0,0.0,0.0,0,0.0
A. Hansen,66,Nordsjælland,AaB,GK,27,300000,2023-12-31,2,152,0,0.0,0,0.0,1.18,50.0,Denmark,Denmark,right,186,74,no,1.18,0.0,0.0,1.18,50.0,0.0,0.0,0.0,1.18,1.4,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,0.0,0.59,27.83,87.23,11.84,70.0,0.0,0.0,13.62,100.0,17.17,100.0,10.66,66.67,31.7,48.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,50.0,0.59,0.0,0.0,0.0,0.0,0.0,4.74,75.0,1,0.59,5,2.96,0,80.0,0.68,0.4,-0.32,-0.189,0.0,2.37,1.18,,,,0.0,0,0.0
D. Kolinger,65,CFR Cluj,Vejle,"RCB, LCB",28,400000,2025-06-30,18,1738,1,0.78,0,0.85,18.59,60.17,Croatia,Croatia,right,199,92,yes,10.87,6.52,65.08,6.11,66.95,1.04,1.37,0.47,5.59,7.4,1.55,5,0.26,0,0.0,0.26,0.05,1,0.05,0.04,1,0.05,4,0.21,25.0,25.0,0.0,0.21,25.0,0.0,0.0,0.21,25.0,0.05,0.41,25.0,2.64,37.25,0.52,0.52,0.31,22.99,0.41,0.62,38.99,82.07,19.63,73.09,2.74,94.34,12.38,92.05,32.11,87.42,6.73,57.69,21.0,41.21,0.04,0.21,0.0,0.0,0.1,50.0,0.1,6.32,62.3,0.72,21.43,0.47,55.56,0.26,0.05,7.72,59.73,0,,0,,0,0.0,0.0,0.0,,,1.61,,,0.0,0.0,0.0,0.0,0,0.0
M. Diomande,65,Nordsjælland,Nordsjælland,"LWB, RCMF, LCMF",20,1300000,2024-12-31,11,934,3,1.54,0,0.14,22.45,47.64,Côte d'Ivoire,Côte d'Ivoire,left,175,75,no,8.0,5.59,63.79,3.57,35.14,0.58,0.74,0.19,3.85,4.96,1.54,3,0.29,0,0.0,2.89,0.29,3,0.29,0.15,1,0.1,10,0.96,50.0,30.0,0.0,1.35,28.57,0.96,40.0,0.39,0.0,0.1,3.66,44.74,9.44,44.9,2.22,2.02,1.45,28.52,0.67,2.31,40.47,81.19,13.88,68.75,6.84,97.18,11.18,83.62,35.65,87.84,3.66,31.58,16.84,30.44,0.01,0.29,0.1,0.0,0.67,57.14,0.0,6.17,73.44,1.83,47.37,0.87,44.44,0.77,0.67,8.09,69.05,0,,0,,0,0.0,0.0,0.0,,,0.19,,,0.0,0.0,0.0,0.1,0,0.0
O. Villadsen,65,Nordsjælland,Nordsjælland,RWB,20,1500000,2024-06-30,23,1505,0,0.9,2,1.89,15.31,50.78,Denmark,Denmark,right,173,67,no,8.07,6.04,67.33,2.09,25.71,0.12,0.15,0.06,3.89,4.96,0.66,1,0.06,0,0.0,2.69,0.0,0,0.0,0.05,0,0.0,7,0.42,42.86,0.0,0.12,2.81,36.17,0.12,0.0,2.63,36.36,0.48,2.39,52.5,4.43,45.95,1.79,2.81,1.44,24.16,2.87,0.48,34.03,78.73,8.19,57.66,9.51,96.23,11.12,79.03,28.35,86.29,2.93,46.94,18.05,29.97,0.11,0.9,0.06,0.0,0.36,66.67,0.24,3.17,54.72,2.39,47.5,0.3,20.0,0.72,1.02,6.88,66.09,0,,0,,0,0.0,0.0,0.0,,,1.73,,,0.0,0.0,0.0,0.0,0,0.0
A. Francis,65,Cercle Brugge,Nordsjælland,"CF, LWF",21,1000000,2023-06-30,19,824,5,2.58,0,0.08,27.52,36.11,Ghana,Ghana,right,184,72,no,6.01,7.65,48.57,4.37,35.0,0.44,0.55,0.11,1.86,2.33,2.29,2,0.22,0,0.0,3.28,0.55,5,0.55,0.28,1,0.11,22,2.4,50.0,22.727,0.0,0.22,0.0,0.0,0.0,0.22,0.0,0.0,4.59,40.48,10.7,32.65,2.95,1.31,0.66,19.88,1.53,1.53,28.94,79.25,8.19,65.33,4.92,91.11,10.59,86.6,26.1,82.01,2.62,58.33,17.02,26.03,0.01,0.33,0.0,0.0,0.44,50.0,0.11,4.04,75.68,1.09,60.0,0.44,25.0,1.2,0.0,3.82,60.0,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.11,0,0.0
T. Klysner,65,Randers,Randers,"RW, RWB, LW",21,700000,2024-12-31,31,1260,2,2.06,0,0.82,29.79,42.45,Denmark,Denmark,right,170,69,no,10.79,10.36,53.1,3.5,40.82,0.29,0.35,0.07,5.0,6.12,1.71,0,0.0,0,0.0,4.71,0.14,2,0.14,0.15,0,0.0,17,1.21,35.29,11.765,0.0,3.21,15.56,0.64,0.0,2.43,14.71,0.57,6.64,50.54,11.93,35.93,3.07,2.93,1.93,19.57,1.21,0.86,29.29,69.76,9.86,64.49,5.71,88.75,8.0,67.86,23.14,80.25,3.07,44.19,19.32,19.57,0.06,0.5,0.07,0.0,0.93,46.15,0.36,3.36,55.32,3.0,42.86,1.0,28.57,1.07,0.64,6.07,65.88,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.0,0.0,0.0,0.14,0,0.0
E. Holm,65,Spezia,SønderjyskE,"RWB, RW, RB",22,800000,2026-06-30,14,937,3,2.02,1,0.59,31.7,48.18,Sweden,Sweden,right,191,83,no,13.16,9.32,63.92,8.16,47.06,0.67,0.85,0.1,6.53,8.29,1.34,3,0.29,0,0.0,2.79,0.29,2,0.19,0.19,1,0.1,12,1.15,50.0,25.0,0.1,1.34,21.43,0.0,0.0,1.34,21.43,0.19,3.55,51.35,9.22,34.38,1.63,1.34,1.25,15.27,2.11,1.82,27.66,70.49,9.32,51.55,6.24,92.31,6.44,70.15,22.76,78.06,3.75,41.03,18.12,34.33,0.06,0.48,0.0,0.0,0.29,33.33,0.19,3.07,43.75,1.92,30.0,0.77,25.0,0.58,0.19,4.61,47.92,0,,0,,0,0.0,0.0,0.0,,,0.58,,,0.29,0.19,0.0,0.0,1,100.0
S. Graves,65,Randers,Randers,"RCB, CB, LCB",23,1000000,2024-06-30,25,2157,0,0.83,0,0.43,16.98,59.46,Denmark,Denmark,right,191,80,no,9.72,7.01,64.88,4.67,49.11,0.29,0.35,0.5,4.88,5.92,0.92,4,0.17,0,0.0,0.42,0.0,0,0.0,0.03,0,0.0,5,0.21,20.0,0.0,0.0,0.33,37.5,0.13,66.67,0.21,20.0,0.04,0.38,55.56,1.42,44.12,0.63,0.42,0.0,26.2,0.38,0.46,42.81,84.8,19.32,75.16,4.51,98.15,15.4,93.5,36.72,90.57,5.76,50.72,21.72,36.94,0.02,0.17,0.0,0.0,0.08,50.0,0.13,6.43,61.04,0.96,39.13,0.63,33.33,0.29,0.13,8.85,77.83,0,,0,,0,0.0,0.0,0.0,,,3.34,,,0.08,0.0,0.0,0.0,0,0.0
M. Dal Hende,65,SønderjyskE,SønderjyskE,"LWB, LB",31,400000,2023-06-30,30,2791,4,3.11,2,1.75,19.7,52.54,Denmark,Denmark,left,181,75,no,9.77,6.58,68.63,5.87,47.8,0.71,0.85,0.16,4.55,5.45,0.77,1,0.03,0,0.0,2.1,0.13,3,0.1,0.1,0,0.0,20,0.64,30.0,20.0,0.06,1.74,29.63,1.74,29.63,0.0,0.0,0.1,1.64,72.55,3.97,43.09,1.19,1.42,0.87,25.12,1.93,0.64,38.37,72.18,15.12,55.44,5.39,94.61,11.03,83.04,31.12,81.76,5.61,31.03,20.12,38.21,0.06,0.39,0.03,0.0,0.35,54.55,0.16,6.26,47.42,1.84,49.12,0.81,28.0,0.61,0.48,8.06,60.8,0,,0,,0,0.0,0.0,0.0,,,0.39,,,0.0,0.0,0.0,0.0,1,100.0
T. Mikkelsen,65,Brøndby,Lyngby,GK,38,50000,2023-06-30,30,2891,0,0.0,0,0.0,1.37,88.64,Denmark,Denmark,right,190,83,no,2.09,0.16,80.0,0.84,96.3,0.06,0.08,0.0,1.9,2.57,0.0,1,0.03,0,0.0,0.03,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.19,100.0,0.0,0.0,0.0,20.24,0.09,0.22,29.29,87.14,13.57,75.23,0.03,100.0,14.41,97.84,20.42,97.71,8.84,63.03,28.75,45.35,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.96,49.21,0.16,40.0,0.09,33.33,0.06,0.0,6.26,65.17,59,1.84,148,4.61,5,60.14,53.4,1.66,-5.6,-0.174,0.03,1.62,0.84,,,,0.0,0,0.0
K. Larsen,65,OB,OB,RCB,29,400000,2024-06-30,22,1899,0,0.67,0,0.11,12.27,53.67,Denmark,Denmark,right,190,88,no,7.11,4.03,65.88,4.69,44.44,0.0,0.0,0.62,4.45,5.21,0.66,1,0.05,0,0.0,0.09,0.0,0,0.0,0.03,0,0.0,3,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,28.57,0.62,30.77,0.57,0.0,0.0,20.33,0.09,0.43,32.51,84.11,14.69,73.23,1.56,96.97,14.03,93.92,25.64,90.2,6.87,61.38,23.71,42.41,0.01,0.05,0.0,0.0,0.09,0.0,0.0,5.83,69.11,0.28,16.67,0.43,33.33,0.05,0.0,8.15,75.0,0,,0,,0,0.0,0.0,0.0,,,1.18,,,0.0,0.0,0.0,0.0,0,0.0
J. Skjelvik,65,OB,OB,"LB, LWB",31,400000,2023-06-30,18,1709,1,0.87,2,4.35,15.01,51.58,Norway,Norway,left,183,77,no,6.95,5.48,62.5,1.11,52.38,0.16,0.2,0.11,3.37,4.2,1.0,5,0.26,0,0.0,3.16,0.05,1,0.05,0.05,0,0.0,8,0.42,12.5,12.5,0.11,3.05,32.76,2.95,33.93,0.11,0.0,0.21,3.37,56.25,5.53,47.62,0.84,2.74,2.0,23.54,1.42,0.42,33.97,75.97,13.06,66.94,3.69,97.14,11.06,77.14,27.54,84.89,3.69,40.0,18.96,34.7,0.23,1.79,0.0,0.11,0.32,66.67,0.63,4.0,64.47,3.0,45.61,0.63,16.67,0.74,1.11,7.53,71.33,0,,0,,0,0.0,0.0,0.0,,,0.26,,,1.21,0.0,0.0,2.37,0,0.0
L. Engel,64,Silkeborg,Vejle,"LW, LWF, LAMF",23,450000,2027-06-30,17,1038,2,1.38,0,0.78,19.77,46.05,Denmark,Denmark,left,178,70,no,10.32,5.38,67.74,6.07,41.43,0.26,0.33,0.26,6.42,8.1,0.69,0,0.0,0,0.0,2.51,0.17,2,0.17,0.12,0,0.0,13,1.13,38.46,15.385,0.0,2.08,29.17,1.99,30.43,0.09,0.0,0.09,1.73,50.0,5.03,37.93,1.56,0.87,0.52,24.45,1.99,0.87,34.42,68.51,10.32,44.54,7.2,93.98,11.18,72.87,29.39,72.86,3.03,51.43,18.38,40.24,0.07,1.04,0.09,0.0,1.3,46.67,0.43,4.94,42.11,3.38,38.46,1.21,28.57,1.3,0.61,5.9,69.12,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.09,0.0,0.0,0.0,0,0.0
P. Bjur,64,Brøndby,Brøndby,LWB,22,900000,2023-06-30,21,1404,0,0.6,2,1.61,12.76,39.7,Denmark,Denmark,left,180,77,no,5.45,4.74,44.59,1.09,11.76,0.0,0.0,0.32,3.33,4.29,0.83,1,0.06,0,0.0,2.82,0.0,0,0.0,0.04,0,0.0,14,0.9,28.57,0.0,0.13,2.56,42.5,2.56,42.5,0.0,0.0,0.19,2.63,46.34,5.19,38.27,1.28,1.86,0.51,34.1,5.0,0.45,42.69,77.03,13.4,60.77,10.13,95.57,12.95,82.18,36.35,83.42,4.04,42.86,18.7,23.72,0.1,0.96,0.0,0.0,0.51,50.0,0.32,3.72,55.17,2.69,57.14,0.64,30.0,0.45,0.9,9.23,58.33,0,,0,,0,0.0,0.0,0.0,,,0.83,,,1.28,0.19,0.0,2.44,0,0.0
O. Antman,64,Nordsjælland,Nordsjælland,"AMF, CF, RW",21,1000000,2025-06-30,19,611,1,0.3,1,0.52,13.99,46.32,Finland,Finland,right,175,65,no,5.89,4.57,67.74,0.29,0.0,0.0,0.0,0.29,2.8,3.43,0.59,0,0.0,0,0.0,2.95,0.15,1,0.15,0.04,0,0.0,7,1.03,28.57,14.286,0.15,0.59,25.0,0.15,0.0,0.44,33.33,0.15,3.83,53.85,7.07,37.5,1.18,1.18,0.59,28.72,1.77,0.15,36.53,85.48,8.69,69.49,10.02,94.12,11.05,88.0,33.88,86.96,2.06,78.57,15.58,19.26,0.08,0.74,0.0,0.0,1.03,42.86,0.44,4.27,75.86,1.62,72.73,0.74,40.0,1.47,0.15,4.86,69.7,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.0,0.0,0.0,0.44,0,0.0
M. Christensen,64,Haugesund,AaB,"LCMF, LDMF",24,500000,2025-07-31,16,883,0,0.26,0,0.01,22.12,55.3,Denmark,Denmark,right,182,74,no,12.84,9.89,61.86,4.08,57.5,1.12,1.58,0.41,5.61,7.89,1.83,1,0.1,0,0.0,0.41,0.0,0,0.0,0.03,0,0.0,2,0.2,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.1,100.0,0.1,0.82,37.5,3.87,42.11,0.51,0.31,0.0,26.5,0.51,0.92,42.6,84.93,13.05,71.88,8.46,95.18,13.76,89.63,39.65,86.89,2.85,57.14,15.36,24.81,0.0,0.2,0.1,0.0,0.0,0.0,0.1,6.12,68.33,0.41,50.0,0.51,60.0,0.2,0.1,5.81,70.18,0,,0,,0,0.0,0.0,0.0,,,1.83,,,0.0,0.0,0.0,0.0,0,0.0
A. Pavlović,64,Partizan,Brøndby,CF,28,400000,2024-06-30,20,941,4,4.48,0,0.06,29.27,28.1,Serbia,Serbia,left,189,85,no,2.96,2.58,37.04,7.27,28.95,0.1,0.14,0.19,1.91,2.76,2.01,3,0.29,0,0.0,1.72,0.38,4,0.38,0.43,1,0.1,19,1.82,47.37,21.053,0.0,0.38,25.0,0.1,0.0,0.29,33.33,0.0,1.53,43.75,13.49,25.53,2.58,0.29,0.0,15.59,2.2,1.91,22.57,81.78,4.11,65.12,7.46,92.31,6.5,83.82,21.62,83.19,0.67,57.14,15.8,10.7,0.01,0.38,0.1,0.0,0.19,50.0,0.0,2.96,67.74,0.77,50.0,0.19,50.0,0.38,0.0,1.63,82.35,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
